song_name,genre,speaker_id,dry_weight,weight0,weight1,weight2,water_loss1,water_loss2,total_water_loss,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,chroma_stft_mean,chroma_stft_var
classical.00047.wav,classical,1,1.8774,2.7614,2.7481,2.7369,0.0133,0.0112,0.0245,0.009495301172,2.77E-05,1173.883591,23792.43651,1517.225806,15804.93255,2082.72538,156427.1543,0.06634016398,0.0004204725195,0.2585114837,0.08228709549
classical.00047.wav,classical,2,1.7174,2.565,2.5454,2.5348,0.0196,0.0106,0.0302,0.009495301172,2.77E-05,1173.883591,23792.43651,1517.225806,15804.93255,2082.72538,156427.1543,0.06634016398,0.0004204725195,0.2585114837,0.08228709549
classical.00048.wav,classical,1,1.7606,2.6403,2.613,2.6027,0.0273,0.0103,0.0376,0.1608574092,0.003165702336,1513.870637,548932.6248,1640.492674,267135.4693,2766.775682,2499264.203,0.08720002351,0.001832675142,0.2963742912,0.08192938566
classical.00048.wav,classical,2,1.6997,2.4438,2.4277,2.4159,0.0161,0.0118,0.0279,0.1608574092,0.003165702336,1513.870637,548932.6248,1640.492674,267135.4693,2766.775682,2499264.203,0.08720002351,0.001832675142,0.2963742912,0.08192938566
classical.00049.wav,classical,1,1.8683,2.8141,2.7939,2.7797,0.0202,0.0142,0.0344,0.1238120794,0.004037758335,2224.870164,338111.6143,2274.309912,102208.0328,4467.431319,1624621.67,0.1094464281,0.001174314722,0.3115868568,0.08137493581
classical.00049.wav,classical,2,1.4906,2.2867,2.2668,2.255,0.0199,0.0118,0.0317,0.1238120794,0.004037758335,2224.870164,338111.6143,2274.309912,102208.0328,4467.431319,1624621.67,0.1094464281,0.001174314722,0.3115868568,0.08137493581
classical.00050.wav,classical,1,1.7066,2.5772,2.5582,2.546,0.019,0.0122,0.0312,0.007976115681,1.67E-05,1170.028076,48596.25336,1595.365294,52758.97072,2360.084027,237637.3849,0.04948709699,0.0002177062172,0.2860925198,0.08430293202
classical.00050.wav,classical,2,1.5119,2.3016,2.2907,2.2799,0.0109,0.0108,0.0217,0.007976115681,1.67E-05,1170.028076,48596.25336,1595.365294,52758.97072,2360.084027,237637.3849,0.04948709699,0.0002177062172,0.2860925198,0.08430293202
country.00000.wav,country,1,1.9489,2.8871,2.8666,2.8495,0.0205,0.0171,0.0376,0.2484183908,0.0007040723576,2797.84481,354673.0438,2847.551887,105651.3179,6221.176656,1796254.232,0.1072048611,0.001749674847,0.3840266764,0.08118234575
country.00000.wav,country,2,1.7243,2.5352,2.5043,2.4883,0.0309,0.016,0.0469,0.2484183908,0.0007040723576,2797.84481,354673.0438,2847.551887,105651.3179,6221.176656,1796254.232,0.1072048611,0.001749674847,0.3840266764,0.08118234575
country.00001.wav,country,1,1.5578,2.443,2.4167,2.4012,0.0263,0.0155,0.0418,0.2305164784,0.000445689453,2938.155358,101837.4905,2839.657689,40987.0788,6279.551665,626213.3539,0.126988245,0.0008765152622,0.4140324891,0.07933205366
country.00001.wav,country,2,1.9779,2.8578,2.8372,2.8182,0.0206,0.019,0.0396,0.2305164784,0.000445689453,2938.155358,101837.4905,2839.657689,40987.0788,6279.551665,626213.3539,0.126988245,0.0008765152622,0.4140324891,0.07933205366
country.00002.wav,country,1,1.6425,2.5338,2.5185,2.5037,0.0153,0.0148,0.0301,0.1465864033,0.001543756691,2308.673365,545384.344,2618.607096,99595.72226,5190.053453,1765739.488,0.07416238114,0.003938416014,0.2970454693,0.09720367938
country.00002.wav,country,2,1.7735,2.6308,2.6151,2.6,0.0157,0.0151,0.0308,0.1465864033,0.001543756691,2308.673365,545384.344,2618.607096,99595.72226,5190.053453,1765739.488,0.07416238114,0.003938416014,0.2970454693,0.09720367938
country.00003.wav,country,1,1.9194,2.8359,2.8158,2.8022,0.0201,0.0136,0.0337,0.2043635845,0.001915246015,2174.033869,570638.8842,2280.888606,207005.3436,4347.882042,2578788.42,0.1025643836,0.002366501393,0.3768944144,0.0837469697
country.00003.wav,country,2,1.8288,2.674,2.652,2.6387,0.022,0.0133,0.0353,0.2043635845,0.001915246015,2174.033869,570638.8842,2280.888606,207005.3436,4347.882042,2578788.42,0.1025643836,0.002366501393,0.3768944144,0.0837469697
country.00004.wav,country,1,1.5045,2.3265,2.302,2.2895,0.0245,0.0125,0.037,0.209497571,0.0008024144918,2966.086095,192897.1288,2848.106749,74510.07023,6349.153274,1179867.137,0.1241610028,0.001262567628,0.3827809989,0.08182079345
country.00004.wav,country,2,1.9877,2.9211,2.9018,2.8884,0.0193,0.0134,0.0327,0.209497571,0.0008024144918,2966.086095,192897.1288,2848.106749,74510.07023,6349.153274,1179867.137,0.1241610028,0.001262567628,0.3827809989,0.08182079345
country.00005.wav,country,1,1.5262,2.3192,2.3025,2.2915,0.0167,0.011,0.0277,0.2039256245,0.001449591015,2926.293311,276114.8523,2736.79638,74138.09903,6177.129007,1169349.314,0.1363724938,0.002228096598,0.4160605669,0.08294656128
country.00005.wav,country,2,2.0823,3.0673,3.0387,3.0229,0.0286,0.0158,0.0444,0.2039256245,0.001449591015,2926.293311,276114.8523,2736.79638,74138.09903,6177.129007,1169349.314,0.1363724938,0.002228096598,0.4160605669,0.08294656128
country.00006.wav,country,1,1.8924,2.7673,2.7487,2.7336,0.0186,0.0151,0.0337,0.2141377181,0.001600131742,2807.798623,423565.0996,2778.260075,108386.651,6022.583195,1999939.842,0.1283081335,0.002791233228,0.4214858115,0.07957942784
country.00006.wav,country,2,1.7254,2.5801,2.5592,2.5375,0.0209,0.0217,0.0426,0.2141377181,0.001600131742,2807.798623,423565.0996,2778.260075,108386.651,6022.583195,1999939.842,0.1283081335,0.002791233228,0.4214858115,0.07957942784
country.00007.wav,country,1,1.76,2.6565,2.6316,2.6158,0.0249,0.0158,0.0407,0.2441990376,0.0006409396301,2898.717713,377421.4416,2878.981441,95177.86188,6399.852968,1408450.14,0.112935825,0.001784154027,0.4215383828,0.08228221536
country.00007.wav,country,2,1.9797,2.8619,2.8416,2.8298,0.0203,0.0118,0.0321,0.2441990376,0.0006409396301,2898.717713,377421.4416,2878.981441,95177.86188,6399.852968,1408450.14,0.112935825,0.001784154027,0.4215383828,0.08228221536
country.00008.wav,country,1,1.9351,2.8516,2.832,2.8159,0.0196,0.0161,0.0357,0.2745161951,0.001029026229,2505.711892,282512.9485,2574.298118,119191.6056,5479.959462,1422085.149,0.1045625873,0.001190326362,0.3553020358,0.08297153562
country.00008.wav,country,2,1.5974,2.4596,2.4305,2.4145,0.0291,0.016,0.0451,0.2745161951,0.001029026229,2505.711892,282512.9485,2574.298118,119191.6056,5479.959462,1422085.149,0.1045625873,0.001190326362,0.3553020358,0.08297153562
country.00009.wav,country,1,1.8045,2.6729,2.6441,2.6296,0.0288,0.0145,0.0433,0.2365542501,0.001333500841,3191.197463,177597.2674,2948.00183,68534.15777,6926.704746,865196.1999,0.1568727846,0.001603474709,0.4296525121,0.07387012243
country.00009.wav,country,2,1.8494,2.7239,2.6968,2.6767,0.0271,0.0201,0.0472,0.2365542501,0.001333500841,3191.197463,177597.2674,2948.00183,68534.15777,6926.704746,865196.1999,0.1568727846,0.001603474709,0.4296525121,0.07387012243
country.00010.wav,country,1,1.9367,2.7685,2.7485,2.7409,0.02,0.0076,0.0276,0.07470065355,0.001117636915,1861.290435,557329.1994,2127.160591,137253.355,3769.084943,2002184.969,0.07654006852,0.002441148801,0.2915408015,0.09196589142
country.00010.wav,country,2,1.5883,2.3471,2.3356,2.3277,0.0115,0.0079,0.0194,0.07470065355,0.001117636915,1861.290435,557329.1994,2127.160591,137253.355,3769.084943,2002184.969,0.07654006852,0.002441148801,0.2915408015,0.09196589142
country.00011.wav,country,1,1.8259,2.6803,2.6668,2.6581,0.0135,0.0087,0.0222,0.07849885523,0.001822321676,2839.288722,1279413.051,2798.566002,201584.3917,6048.140509,4012501.144,0.1101627453,0.009105973832,0.3009022772,0.09456348419
country.00011.wav,country,2,1.7353,2.5422,2.5186,2.5054,0.0236,0.0132,0.0368,0.07849885523,0.001822321676,2839.288722,1279413.051,2798.566002,201584.3917,6048.140509,4012501.144,0.1101627453,0.009105973832,0.3009022772,0.09456348419
country.00012.wav,country,1,1.787,2.6646,2.6464,2.6358,0.0182,0.0106,0.0288,0.126963824,0.001974360552,1667.439236,469244.5331,2052.623694,279370.6968,3439.542001,2767919.841,0.06405358783,0.001104906612,0.2965644002,0.09003140032
country.00012.wav,country,2,1.7252,2.6178,2.5956,2.5825,0.0222,0.0131,0.0353,0.126963824,0.001974360552,1667.439236,469244.5331,2052.623694,279370.6968,3439.542001,2767919.841,0.06405358783,0.001104906612,0.2965644002,0.09003140032
country.00013.wav,country,1,1.9919,2.8631,2.8453,2.8294,0.0178,0.0159,0.0337,0.08004845679,0.001109942677,2811.739872,523269.4915,2841.675897,175415.1653,6061.172011,2831061.155,0.1295221717,0.002385935603,0.3680890501,0.08633442968
country.00013.wav,country,2,1.7261,2.4837,2.4655,2.4566,0.0182,0.0089,0.0271,0.08004845679,0.001109942677,2811.739872,523269.4915,2841.675897,175415.1653,6061.172011,2831061.155,0.1295221717,0.002385935603,0.3680890501,0.08633442968
country.00014.wav,country,1,1.4352,2.2317,2.204,2.1932,0.0277,0.0108,0.0385,0.09264493734,0.001047227299,2952.856255,967464.1844,3036.428127,125527.6586,6570.291541,2667821.444,0.1247839931,0.006664443359,0.3649820387,0.08819817752
country.00014.wav,country,2,1.3981,2.1536,2.1309,2.1205,0.0227,0.0104,0.0331,0.09264493734,0.001047227299,2952.856255,967464.1844,3036.428127,125527.6586,6570.291541,2667821.444,0.1247839931,0.006664443359,0.3649820387,0.08819817752
country.00015.wav,country,1,1.6744,2.4862,2.4673,2.4554,0.0189,0.0119,0.0308,0.1048010439,0.0006677701022,1958.67739,356482.6018,2146.416728,103469.6663,4207.726116,1555988.258,0.09423639308,0.002194480752,0.3794479072,0.07958000898
country.00015.wav,country,2,1.4217,2.3513,2.3263,2.3102,0.025,0.0161,0.0411,0.1048010439,0.0006677701022,1958.67739,356482.6018,2146.416728,103469.6663,4207.726116,1555988.258,0.09423639308,0.002194480752,0.3794479072,0.07958000898
country.00016.wav,country,1,1.762,2.5497,2.5316,2.521,0.0181,0.0106,0.0287,0.07984656841,0.000759280636,1425.916477,231964.6542,1648.386102,109758.8659,2880.736228,1360247.97,0.06019529739,0.0005893339693,0.322488755,0.08813780546
country.00016.wav,country,2,1.814,2.7567,2.7438,2.7289,0.0129,0.0149,0.0278,0.07984656841,0.000759280636,1425.916477,231964.6542,1648.386102,109758.8659,2880.736228,1360247.97,0.06019529739,0.0005893339693,0.322488755,0.08813780546
country.00017.wav,country,1,2.0136,2.9397,2.917,2.9034,0.0227,0.0136,0.0363,0.08872513473,0.0003455557744,1470.18883,284083.81,1960.158257,199298.4146,2967.676744,1852597.852,0.06387005752,0.000816395789,0.3573404253,0.08073921502
country.00017.wav,country,2,1.8087,2.7912,2.7726,2.7615,0.0186,0.0111,0.0297,0.08872513473,0.0003455557744,1470.18883,284083.81,1960.158257,199298.4146,2967.676744,1852597.852,0.06387005752,0.000816395789,0.3573404253,0.08073921502
country.00018.wav,country,1,1.9168,2.7812,2.7659,2.7531,0.0153,0.0128,0.0281,0.09679351002,0.001008566236,2068.686362,342200.7374,2370.094777,143806.6153,4098.40306,2053722.556,0.09558907942,0.00162708482,0.3700265884,0.08264895529
country.00018.wav,country,2,1.8019,2.8015,2.764,2.7506,0.0375,0.0134,0.0509,0.09679351002,0.001008566236,2068.686362,342200.7374,2370.094777,143806.6153,4098.40306,2053722.556,0.09558907942,0.00162708482,0.3700265884,0.08264895529
country.00019.wav,country,1,1.7855,2.4852,2.4612,2.4492,0.024,0.012,0.036,0.08208913356,0.003207138972,1138.713247,161689.1689,1462.185504,75114.24637,2117.72308,686986.7008,0.05094476569,0.001010973326,0.315651983,0.09329210967
country.00019.wav,country,2,1.4081,2.1843,2.1672,2.1586,0.0171,0.0086,0.0257,0.08208913356,0.003207138972,1138.713247,161689.1689,1462.185504,75114.24637,2117.72308,686986.7008,0.05094476569,0.001010973326,0.315651983,0.09329210967
country.00020.wav,country,1,1.5707,2.3852,2.3628,2.3456,0.0224,0.0172,0.0396,0.1052123159,0.0009875497781,2407.100635,1073924.506,2531.194315,156158.858,5210.019282,3316471.531,0.08680454853,0.005420222168,0.365293175,0.0858945623
country.00020.wav,country,2,1.35,2.2021,2.1836,2.169,0.0185,0.0146,0.0331,0.1052123159,0.0009875497781,2407.100635,1073924.506,2531.194315,156158.858,5210.019282,3316471.531,0.08680454853,0.005420222168,0.365293175,0.0858945623
country.00021.wav,country,1,1.7363,2.4535,2.4417,2.4182,0.0118,0.0235,0.0353,0.1098643914,0.001676252228,1044.046212,103215.5818,1392.75963,51660.15059,1946.440022,563623.3424,0.04564919881,0.0003891808268,0.2892020345,0.09125289321
country.00021.wav,country,2,1.8327,2.871,2.8333,2.8253,0.0377,0.008,0.0457,0.1098643914,0.001676252228,1044.046212,103215.5818,1392.75963,51660.15059,1946.440022,563623.3424,0.04564919881,0.0003891808268,0.2892020345,0.09125289321
country.00022.wav,country,1,1.9355,2.7549,2.7364,2.724,0.0185,0.0124,0.0309,0.07515671849,0.001027046354,1719.309237,175855.4757,2142.286763,107310.5793,3449.400977,1171715.215,0.0680572675,0.000683166593,0.321503371,0.09033399075
country.00022.wav,country,2,1.8308,2.82,2.7881,2.7795,0.0319,0.0086,0.0405,0.07515671849,0.001027046354,1719.309237,175855.4757,2142.286763,107310.5793,3449.400977,1171715.215,0.0680572675,0.000683166593,0.321503371,0.09033399075
country.00023.wav,country,1,1.8398,2.6041,2.583,2.574,0.0211,0.009,0.0301,0.03892014548,0.0004722397134,1494.66509,626257.0941,2330.919047,247915.6396,3050.528783,4415552.689,0.03546364438,0.001898230745,0.3053719103,0.09881071001
country.00023.wav,country,2,1.5829,2.4663,2.45,2.4398,0.0163,0.0102,0.0265,0.03892014548,0.0004722397134,1494.66509,626257.0941,2330.919047,247915.6396,3050.528783,4415552.689,0.03546364438,0.001898230745,0.3053719103,0.09881071001
country.00024.wav,country,1,1.7981,2.6154,2.5988,2.5837,0.0166,0.0151,0.0317,0.09658227861,0.001675917185,1738.888674,572153.2908,1907.255937,159289.7625,3424.861786,2345214.843,0.0824179476,0.002278907123,0.2703538537,0.09069314599
country.00024.wav,country,2,1.4172,2.2128,2.1987,2.1866,0.0141,0.0121,0.0262,0.09658227861,0.001675917185,1738.888674,572153.2908,1907.255937,159289.7625,3424.861786,2345214.843,0.0824179476,0.002278907123,0.2703538537,0.09069314599
country.00025.wav,country,1,1.7665,2.5473,2.5162,2.5041,0.0311,0.0121,0.0432,0.07989732921,0.001131973462,1564.759947,412969.7426,2015.519556,149730.6989,3187.372039,1997793.499,0.05727693893,0.001580242981,0.3472941518,0.08913214505
country.00025.wav,country,2,1.6959,2.5549,2.5338,2.5235,0.0211,0.0103,0.0314,0.07989732921,0.001131973462,1564.759947,412969.7426,2015.519556,149730.6989,3187.372039,1997793.499,0.05727693893,0.001580242981,0.3472941518,0.08913214505
country.00026.wav,country,1,1.9349,2.7858,2.7676,2.7406,0.0182,0.027,0.0452,0.1005648151,0.001308371662,1269.449968,272871.1372,1700.875238,134020.1464,2496.502615,1597131.865,0.05480418902,0.0008974486798,0.3298977911,0.08405343443
country.00026.wav,country,2,1.6764,2.5239,2.5104,2.5005,0.0135,0.0099,0.0234,0.1005648151,0.001308371662,1269.449968,272871.1372,1700.875238,134020.1464,2496.502615,1597131.865,0.05480418902,0.0008974486798,0.3298977911,0.08405343443
country.00027.wav,country,1,1.7371,2.3822,2.3601,2.35,0.0221,0.0101,0.0322,0.1166444346,0.001035861089,2011.642324,181183.923,2140.35681,168320.1449,3907.593566,1103835.058,0.09735036615,0.0009358761898,0.3918275237,0.08200695366
country.00027.wav,country,2,1.3915,2.1431,2.1267,2.1147,0.0164,0.012,0.0284,0.1166444346,0.001035861089,2011.642324,181183.923,2140.35681,168320.1449,3907.593566,1103835.058,0.09735036615,0.0009358761898,0.3918275237,0.08200695366
country.00028.wav,country,1,1.9058,2.7456,2.7273,2.7091,0.0183,0.0182,0.0365,0.09411196411,0.0009526129579,1474.196472,121405.2758,1885.994958,77614.66476,2925.859364,596576.8207,0.05981539721,0.0005936093867,0.3182273507,0.08851990104
country.00028.wav,country,2,1.9217,2.9311,2.9065,2.8907,0.0246,0.0158,0.0404,0.09411196411,0.0009526129579,1474.196472,121405.2758,1885.994958,77614.66476,2925.859364,596576.8207,0.05981539721,0.0005936093867,0.3182273507,0.08851990104
country.00029.wav,country,1,1.9611,2.8085,2.7866,2.776,0.0219,0.0106,0.0325,0.117108129,0.002025077352,1214.048919,146505.884,1555.339938,153285.5275,2273.976195,955332.4135,0.05421054778,0.0004656112579,0.3099286258,0.08916531503
country.00029.wav,country,2,1.7747,2.6227,2.5932,2.5835,0.0295,0.0097,0.0392,0.117108129,0.002025077352,1214.048919,146505.884,1555.339938,153285.5275,2273.976195,955332.4135,0.05421054778,0.0004656112579,0.3099286258,0.08916531503
country.00030.wav,country,1,1.7078,2.4682,2.4411,2.425,0.0271,0.0161,0.0432,0.0795975402,0.002164806472,1240.558751,336577.3741,1996.831515,285482.334,2412.726297,3640511.064,0.04283431216,0.0002306508876,0.2214398235,0.0861844942
country.00030.wav,country,2,1.8215,2.7505,2.73,2.7117,0.0205,0.0183,0.0388,0.0795975402,0.002164806472,1240.558751,336577.3741,1996.831515,285482.334,2412.726297,3640511.064,0.04283431216,0.0002306508876,0.2214398235,0.0861844942
country.00031.wav,country,1,1.8144,2.5397,2.514,2.5013,0.0257,0.0127,0.0384,0.1008553058,0.001238987315,2053.229089,516923.1888,2187.759412,208001.3111,4094.556061,2032175.455,0.09532511299,0.002442687415,0.3133991957,0.08192459494
country.00031.wav,country,2,1.6966,2.6063,2.5822,2.5723,0.0241,0.0099,0.034,0.1008553058,0.001238987315,2053.229089,516923.1888,2187.759412,208001.3111,4094.556061,2032175.455,0.09532511299,0.002442687415,0.3133991957,0.08192459494
country.00032.wav,country,1,1.7532,2.5397,2.5249,2.513,0.0148,0.0119,0.0267,0.06052462384,0.001216641511,1823.068794,549179.9619,2205.691583,213502.1598,4015.492734,2243370.172,0.06758635743,0.002030944292,0.3310410976,0.09126895666
country.00032.wav,country,2,1.7682,2.6568,2.6365,2.6242,0.0203,0.0123,0.0326,0.06052462384,0.001216641511,1823.068794,549179.9619,2205.691583,213502.1598,4015.492734,2243370.172,0.06758635743,0.002030944292,0.3310410976,0.09126895666
country.00033.wav,country,1,1.7224,2.4511,2.4324,2.4184,0.0187,0.014,0.0327,0.1046445891,0.002311631339,2456.633122,456556.5827,2387.478925,153318.8669,4914.691318,1598292.387,0.1236318307,0.003209293915,0.3169027865,0.09003894031
country.00033.wav,country,2,1.8265,2.7171,2.7029,2.6897,0.0142,0.0132,0.0274,0.1046445891,0.002311631339,2456.633122,456556.5827,2387.478925,153318.8669,4914.691318,1598292.387,0.1236318307,0.003209293915,0.3169027865,0.09003894031
country.00034.wav,country,1,1.759,2.5008,2.4746,2.4637,0.0262,0.0109,0.0371,0.07825537771,0.001589277177,2614.438373,791564.5148,2655.955821,277059.9745,5435.743207,4002788.732,0.1192822379,0.003371325048,0.3590630889,0.09120271355
country.00034.wav,country,2,1.6151,2.3623,2.3488,2.3381,0.0135,0.0107,0.0242,0.07825537771,0.001589277177,2614.438373,791564.5148,2655.955821,277059.9745,5435.743207,4002788.732,0.1192822379,0.003371325048,0.3590630889,0.09120271355
country.00035.wav,country,1,1.6578,2.4722,2.4546,2.4363,0.0176,0.0183,0.0359,0.09997710586,0.001147326198,2321.871533,543379.1476,2545.325,155899.8294,4580.418732,2651597.511,0.1043653023,0.002556445462,0.3758743703,0.08155686408
country.00035.wav,country,2,1.7079,2.6614,2.6462,2.6285,0.0152,0.0177,0.0329,0.09997710586,0.001147326198,2321.871533,543379.1476,2545.325,155899.8294,4580.418732,2651597.511,0.1043653023,0.002556445462,0.3758743703,0.08155686408
country.00036.wav,country,1,2.0152,2.7606,2.7445,2.7335,0.0161,0.011,0.0271,0.02278162539,0.0002586045302,1827.591866,574086.1177,2050.071064,136295.0004,3647.221668,2281948.983,0.08486652891,0.003737824268,0.3447217643,0.08634230494
country.00036.wav,country,2,1.6909,2.5563,2.5415,2.526,0.0148,0.0155,0.0303,0.02278162539,0.0002586045302,1827.591866,574086.1177,2050.071064,136295.0004,3647.221668,2281948.983,0.08486652891,0.003737824268,0.3447217643,0.08634230494
country.00037.wav,country,1,1.6037,2.3991,2.3804,2.366,0.0187,0.0144,0.0331,0.07209603488,0.0008115901146,2068.588278,678947.8282,2437.514586,229435.5429,4232.86484,3544186.637,0.08496433621,0.002584213067,0.3739461899,0.08425142616
country.00037.wav,country,2,1.7612,2.6755,2.6581,2.6455,0.0174,0.0126,0.03,0.07209603488,0.0008115901146,2068.588278,678947.8282,2437.514586,229435.5429,4232.86484,3544186.637,0.08496433621,0.002584213067,0.3739461899,0.08425142616
country.00038.wav,country,1,1.5502,2.2227,2.2037,2.1902,0.019,0.0135,0.0325,0.09092727304,0.0009260313236,2859.975602,519832.8407,2919.664066,147355.1653,6246.194352,2144435.786,0.1211492623,0.002022413217,0.3674087226,0.08586167544
country.00038.wav,country,2,1.8285,2.7164,2.6938,2.6818,0.0226,0.012,0.0346,0.09092727304,0.0009260313236,2859.975602,519832.8407,2919.664066,147355.1653,6246.194352,2144435.786,0.1211492623,0.002022413217,0.3674087226,0.08586167544
country.00039.wav,country,1,1.6477,2.3744,2.3596,2.3442,0.0148,0.0154,0.0302,0.09637788683,0.0007614106289,3760.290664,586377.8915,3052.840652,127629.3601,7441.953272,1729427.071,0.2123672238,0.003896111828,0.4376552701,0.07510381192
country.00039.wav,country,2,1.5077,2.3265,2.3101,2.299,0.0164,0.0111,0.0275,0.09637788683,0.0007614106289,3760.290664,586377.8915,3052.840652,127629.3601,7441.953272,1729427.071,0.2123672238,0.003896111828,0.4376552701,0.07510381192
country.00040.wav,country,1,1.9495,2.7443,2.7202,2.7056,0.0241,0.0146,0.0387,0.1090320349,0.001514656236,2449.980731,299203.8893,2560.526326,123072.7494,5043.390926,1607861.124,0.1063055878,0.001284752372,0.3734745085,0.08612115681
country.00040.wav,country,2,1.6786,2.5643,2.5428,2.5277,0.0215,0.0151,0.0366,0.1090320349,0.001514656236,2449.980731,299203.8893,2560.526326,123072.7494,5043.390926,1607861.124,0.1063055878,0.001284752372,0.3734745085,0.08612115681
country.00041.wav,country,1,1.7491,2.532,2.5119,2.4984,0.0201,0.0135,0.0336,0.113300778,0.0005872626789,2634.080774,820747.0265,2898.541576,233608.9717,5807.827964,4557786.793,0.0958602209,0.002870199789,0.3978546858,0.08228433877
country.00041.wav,country,2,1.5341,2.3284,2.3101,2.3012,0.0183,0.0089,0.0272,0.113300778,0.0005872626789,2634.080774,820747.0265,2898.541576,233608.9717,5807.827964,4557786.793,0.0958602209,0.002870199789,0.3978546858,0.08228433877
country.00042.wav,country,1,1.7544,2.4981,2.4831,2.4727,0.015,0.0104,0.0254,0.1177095771,0.000493005733,2387.91672,345749.3881,2716.60124,119166.6196,5391.769176,1645318.907,0.08704434636,0.001274585161,0.3916279972,0.08532484621
country.00042.wav,country,2,1.409,2.1211,2.1021,2.0906,0.019,0.0115,0.0305,0.1177095771,0.000493005733,2387.91672,345749.3881,2716.60124,119166.6196,5391.769176,1645318.907,0.08704434636,0.001274585161,0.3916279972,0.08532484621
country.00043.wav,country,1,1.9977,2.8142,2.7849,2.7769,0.0293,0.008,0.0373,0.09503626078,0.001466624555,2530.38888,392522.6448,2491.239786,133483.7231,5070.036808,1825423.98,0.1342852741,0.002220498374,0.4030801356,0.08227046579
country.00043.wav,country,2,1.4553,2.2094,2.1933,2.1827,0.0161,0.0106,0.0267,0.09503626078,0.001466624555,2530.38888,392522.6448,2491.239786,133483.7231,5070.036808,1825423.98,0.1342852741,0.002220498374,0.4030801356,0.08227046579
country.00044.wav,country,1,1.8737,2.6735,2.6526,2.6443,0.0209,0.0083,0.0292,0.1137002259,0.001412911806,1729.62776,561523.7653,2247.42619,303943.7297,3358.80498,2989752.319,0.06650367967,0.001537423403,0.3601006866,0.08534113318
country.00044.wav,country,2,1.6718,2.5573,2.5286,2.5158,0.0287,0.0128,0.0415,0.1137002259,0.001412911806,1729.62776,561523.7653,2247.42619,303943.7297,3358.80498,2989752.319,0.06650367967,0.001537423403,0.3601006866,0.08534113318
country.00045.wav,country,1,1.6739,2.4249,2.4055,2.395,0.0194,0.0105,0.0299,0.1466402113,0.001776308403,2777.382855,530741.1091,2647.709969,118843.7505,5622.414262,1954697.093,0.1329707288,0.003496464559,0.3455141187,0.09265809506
country.00045.wav,country,2,1.6641,2.5447,2.5238,2.5128,0.0209,0.011,0.0319,0.1466402113,0.001776308403,2777.382855,530741.1091,2647.709969,118843.7505,5622.414262,1954697.093,0.1329707288,0.003496464559,0.3455141187,0.09265809506
country.00046.wav,country,1,1.8252,2.5319,2.5154,2.499,0.0165,0.0164,0.0329,0.1033316478,0.001103381277,2109.288834,299088.5022,1933.745275,86204.11884,3843.818314,819523.1872,0.1158846614,0.0022655357,0.3742366433,0.08565948159
country.00046.wav,country,2,1.7953,2.6697,2.6498,2.6391,0.0199,0.0107,0.0306,0.1033316478,0.001103381277,2109.288834,299088.5022,1933.745275,86204.11884,3843.818314,819523.1872,0.1158846614,0.0022655357,0.3742366433,0.08565948159
country.00047.wav,country,1,1.7049,2.3442,2.3275,2.3114,0.0167,0.0161,0.0328,0.0906540677,0.000976325653,1783.961052,199743.0759,1839.918928,74591.0958,3555.851275,880821.5088,0.09410006707,0.001610476825,0.3103597462,0.08307673037
country.00047.wav,country,2,1.5896,2.3412,2.3188,2.3063,0.0224,0.0125,0.0349,0.0906540677,0.000976325653,1783.961052,199743.0759,1839.918928,74591.0958,3555.851275,880821.5088,0.09410006707,0.001610476825,0.3103597462,0.08307673037
country.00048.wav,country,1,1.5839,2.1311,2.1151,2.108,0.016,0.0071,0.0231,0.1169326529,0.002095168689,1939.764242,421866.7456,2482.512913,163418.4733,4127.87174,2364184.106,0.06396371085,0.001158325411,0.3110642135,0.09118536115
country.00048.wav,country,2,1.5523,2.3142,2.3008,2.2843,0.0134,0.0165,0.0299,0.1169326529,0.002095168689,1939.764242,421866.7456,2482.512913,163418.4733,4127.87174,2364184.106,0.06396371085,0.001158325411,0.3110642135,0.09118536115
country.00049.wav,country,1,1.6647,2.3925,2.3774,2.3634,0.0151,0.014,0.0291,0.1435869932,0.00168679317,1599.815255,246025.4223,1826.192506,129304.8567,3006.271638,1192266.152,0.07579197482,0.0007913153753,0.3238537908,0.08929374814
country.00049.wav,country,2,1.4356,2.2107,2.1987,2.1921,0.012,0.0066,0.0186,0.1435869932,0.00168679317,1599.815255,246025.4223,1826.192506,129304.8567,3006.271638,1192266.152,0.07579197482,0.0007913153753,0.3238537908,0.08929374814
country.00050.wav,country,1,1.7809,2.4805,2.4657,2.4542,0.0148,0.0115,0.0263,0.109427169,0.0009904415347,1780.151918,393466.7113,2036.286519,160049.613,3874.702556,1864673.047,0.07894522187,0.002109615993,0.3511437774,0.08544254303
country.00050.wav,country,2,1.6176,2.4641,2.4513,2.4389,0.0128,0.0124,0.0252,0.109427169,0.0009904415347,1780.151918,393466.7113,2036.286519,160049.613,3874.702556,1864673.047,0.07894522187,0.002109615993,0.3511437774,0.08544254303
disco.00000.wav,disco,1,1.8142,2.5365,2.52,2.508,0.0165,0.012,0.0285,0.1421838999,0.004136464559,2297.869205,898837.8929,2565.714338,192600.4769,4888.775343,3887731.184,0.09652545382,0.007025629143,0.4454765022,0.08783483505
