song_name,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,zero_crossing_rate_mean,zero_crossing_rate_var,chroma_stft_mean,chroma_stft_var,rolloff_mean,rolloff_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,file_path
country.00007.wav,0.244141,0.00064441084,2898.959257,376990.973,2879.132297,95152.37857,0.1130088484,0.001784559751,0.4216418,0.082345165,6400.604992,1407493.668,-9.92E-05,0.04799991,-0.0012771065,0.004472798,103.359375,-20.788824,803.7465,64.90046,336.898,6.767635,193.8477,26.356735,115.05011,11.666573,95.280754,13.187578,66.46511,-1.980181,87.25258,8.585801,57.23961,0.47560313,53.519573,7.4493127,59.120384,-0.41084495,55.18618,6.94369,45.87387,3.6545959,41.185867,2.0314376,49.295124,0.6485537,38.38885,4.379506,44.9653,-2.8010216,45.36315,2.9787705,46.215622,-1.8361925,61.614487,-2.3646238,62.560104,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00007.wav
country.00008.wav,0.27427405,0.0010248644,2506.122013,282858.7088,2573.565475,119116.9748,0.1047652395,0.001184591286,0.355396,0.08302142,5478.958536,1422465.808,-5.47E-05,0.06228839,-0.001297223,0.0043260455,66.25600962,-19.70394,524.3973,76.67146,369.01306,-4.8474545,158.27534,32.244804,153.53175,7.6678205,120.16948,17.22139,125.65691,-1.4722984,60.687294,9.138956,55.25277,2.7153888,94.360756,9.112369,81.81849,-2.6959975,62.591366,7.5068464,85.216225,0.33508408,57.889385,4.935088,75.87734,2.8068953,79.115685,1.8971645,75.95228,2.4489405,76.99969,6.400829,113.13238,-3.342138,72.819405,6.318101,73.57196,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00008.wav
country.00009.wav,0.23658901,0.0013389594,3191.2545,178011.0809,2948.051503,68724.92884,0.1569408499,0.001606977509,0.42983294,0.07383671,6926.074786,867486.8852,-8.28E-05,0.03384327,-0.0015774437,0.007394625,95.703125,12.186635,190.23714,58.986,144.15608,0.9212306,182.8078,26.753643,118.4622,9.259295,75.6047,3.5791824,86.2654,1.5851586,68.57624,8.655179,51.013134,0.9818986,61.49154,11.635611,45.068855,-2.1564927,44.113026,1.2035674,39.764492,0.47953886,39.1495,4.4108224,39.10777,-0.17148185,47.340965,3.1018174,42.69264,-1.1814833,34.351048,4.5482197,28.056345,0.86965686,36.10547,1.2766685,35.57293,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00009.wav
country.00010.wav,0.074696474,0.0011189112,1861.247654,557722.9283,2127.172939,137370.9908,0.07656170635,0.002443513076,0.2914608,0.09193832,3768.798044,2003250.65,-3.38E-07,0.0049684006,-4.38E-06,0.00067701197,80.74951172,-197.69266,4253.4937,106.51153,936.6463,-4.4350495,578.1995,37.646145,319.55472,-0.86348087,299.12366,-0.96314895,161.15733,-3.4510705,145.6774,-0.055281695,90.23984,-9.304072,152.08064,-5.1662273,154.21454,-4.2416954,98.58718,-3.543926,95.4062,-1.3449019,75.19872,-7.1205626,51.479042,-1.6230899,52.84688,-2.4838274,47.927082,-5.052432,61.255356,0.29625806,35.64505,1.0654467,42.191063,-1.6528249,47.086258,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00010.wav
country.00011.wav,0.078509815,0.0018229594,2838.694378,1279136.443,2798.256681,201629.8727,0.110183952,0.009106258723,0.30102882,0.09455889,6046.742603,4013269.916,2.55E-07,0.006373382,-3.52E-06,0.00075539644,112.34714674,-199.0351,5354.0728,61.16462,1407.7391,9.96106,549.2271,23.475046,240.7814,10.264055,229.86885,0.013221859,177.82297,8.017187,162.11888,1.1218349,131.85725,-4.899486,120.55829,9.499983,126.79406,-6.3495927,88.46748,3.8724506,109.32868,1.6187831,97.96532,-1.3524306,116.57854,2.6145318,92.18741,-3.5810645,118.79208,1.983123,133.6894,2.5454218,129.61218,1.0389516,166.01273,-0.9778575,160.46692,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00011.wav
country.00012.wav,0.12691711,0.0019755394,1667.777288,469437.006,2053.094945,279300.7141,0.06409107126,0.001105107511,0.29655617,0.09000524,3440.595862,2768764.689,3.16E-07,0.011893773,-4.58E-06,0.0024120416,89.10290948,-141.00423,1978.4736,123.90449,1158.0889,-2.496671,335.88486,27.973198,219.98796,0.011904501,202.94196,1.21945,82.23347,-11.018428,120.87636,-1.37261,99.98557,-7.0173984,66.93594,-6.1154056,67.02316,-5.1907263,100.93097,-2.1670434,57.262844,-4.5934057,54.954067,-2.3407042,54.555008,-1.1824653,47.805534,-3.9661672,40.489613,-4.235281,42.746933,-7.8145485,38.607952,-1.6713799,34.463043,-1.0813844,40.660805,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00012.wav
country.00013.wav,0.080052294,0.0011106376,2812.481711,522916.7872,2842.157326,175213.8032,0.1296054143,0.002382286379,0.368174,0.08635226,6063.113337,2829073.561,-2.54E-07,0.003775569,-5.86E-06,0.001952494,129.19921875,-126.15574,2080.6335,77.63443,537.6915,3.1658883,349.11856,19.947123,106.483116,10.829422,173.07886,0.7265166,103.89292,5.221565,90.79963,-0.49425036,78.62836,-1.0010935,77.99364,5.386459,87.06121,-3.7290459,54.668236,-3.4984066,46.196735,-5.337443,49.810295,0.28296474,48.694546,-2.0125997,44.80734,0.83827704,57.275978,0.3303007,69.26832,-1.1124507,57.56533,-4.3916016,57.21807,-2.610239,92.06261,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00013.wav
country.00014.wav,0.09266178,0.0010478168,2953.262459,965808.5095,3036.809891,125241.8485,0.1248163276,0.006657988698,0.36480874,0.088195264,6571.622762,2660965.505,-1.07E-06,0.0044543343,-7.86E-06,0.0025953532,135.99917763,-124.55946,2323.82,72.482796,592.2159,16.71664,310.0264,18.245476,180.16005,12.22102,120.83546,8.083822,79.82994,7.982781,66.8523,-0.51699376,61.172215,2.3628504,75.69148,-0.5683163,58.233227,-5.5691776,49.378887,0.5419523,61.075912,-5.067508,61.524803,-1.159157,48.864037,-3.5781674,47.429893,-3.6837819,52.194416,-0.1713948,68.232895,-0.6461944,64.35473,-4.1455064,62.759094,-3.9991126,78.05076,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00014.wav
country.00015.wav,0.10476656,0.00066801446,1959.388602,356150.6505,2147.11186,102944.4419,0.09429137995,0.002192162918,0.37958938,0.07958069,4208.470385,1555072.544,1.22E-06,0.0068750563,-1.58E-06,0.0016222025,151.99908088,-116.14459,2438.5134,111.73007,829.5035,-5.2492294,328.0983,33.991795,98.082825,-12.461455,109.32479,4.2420864,54.208767,-14.4214945,68.456604,8.492878,86.38122,-8.196963,94.803345,-1.3435111,52.122616,-12.554209,38.09045,-5.00351,41.500008,-2.1479552,33.19693,-1.8390528,39.16078,-8.271129,49.110504,-3.0187092,27.49424,-5.477454,27.600214,-2.9503953,25.996761,-2.6354988,33.48001,-3.3714082,40.249443,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00015.wav
country.00016.wav,0.079821005,0.00075457967,1425.877344,232110.118,1648.306588,109764.9288,0.06021354368,0.000588426629,0.32244334,0.08816301,2880.545082,1361101.093,-9.18E-07,0.004699213,-8.03E-06,0.00091477885,107.66601562,-210.08853,3340.8857,139.64038,819.9803,-17.018383,805.94696,57.986744,204.60463,-9.660642,233.10454,-1.9586257,83.01047,-18.002304,90.42663,-8.218534,61.147953,-11.777256,76.24547,-7.875509,56.537926,0.62194663,97.30861,-9.960691,43.447025,-6.465329,38.905376,-3.8441422,53.18044,-12.047655,41.01983,0.32048988,34.190178,-8.050958,45.232536,-6.811034,44.54229,-1.8452151,33.872395,-5.9332385,34.153633,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00016.wav
country.00017.wav,0.08871969,0.00034564582,1469.897995,284066.9456,1960.064366,199437.1864,0.06389322665,0.0008157474533,0.3572167,0.080688596,2967.182058,1853270.408,-1.09E-07,0.005022342,-1.08E-05,0.0010123485,89.10290948,-171.31741,3328.1746,137.35258,1054.5317,7.96253,128.93245,28.534986,92.91073,2.7048097,144.4809,-0.5038173,59.851128,-2.9553893,34.54312,-1.1547738,66.328804,-6.156294,55.696995,-2.4014208,63.413597,-5.8560853,51.62524,-2.1710863,43.78345,-5.341314,35.858303,-2.7811527,37.45229,-1.5687138,39.752808,1.2950174,26.394972,-3.4107587,33.664886,-0.89773136,48.461475,2.62928,33.011112,-0.09923,43.7364,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00017.wav
country.00018.wav,0.09679766,0.0010098381,2068.751259,342589.7366,2369.883807,143810.5168,0.09563528716,0.001625368758,0.36989573,0.082606986,4097.783555,2054671.975,-5.07E-06,0.006266451,-1.63E-06,0.0016508055,86.1328125,-131.11893,1981.0483,102.996056,535.78534,-11.546578,332.6884,17.736929,163.32307,16.954964,160.57515,4.432409,139.50243,1.2971917,118.67107,3.4141586,79.30473,-1.5025496,65.82616,1.6169347,89.731766,-7.988744,56.739418,-0.82830036,67.242455,-8.879004,56.21063,-3.841769,46.915833,-4.487166,44.93824,-8.939359,48.51174,-6.3876576,42.36163,-1.5197049,36.867798,-5.4087963,45.14918,-8.04271,42.949303,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00018.wav
country.00019.wav,0.082093865,0.0031891407,1138.770672,161853.7331,1461.953078,75131.43174,0.05098079528,0.001011694958,0.3155788,0.09309431,2117.628862,687620.0846,1.19E-06,0.0077274754,-2.05E-06,0.00084726134,83.35433468,-256.02298,5265.6855,163.1013,873.9487,-22.88677,726.554,26.951492,379.29193,15.308101,244.13133,-3.5054595,160.90097,4.2115035,162.47964,-0.7933378,99.22286,-9.462581,86.38968,1.750603,61.068207,-4.427448,61.20318,-3.6416636,49.322273,-4.2493286,51.187355,-8.10875,81.14303,-2.3749633,51.907627,-5.1412063,48.78443,-11.159676,74.114784,-2.410058,40.101467,-0.5350765,44.213634,-4.7781997,64.760704,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00019.wav
country.00020.wav,0.105221435,0.0009886725,2408.891653,1071000.915,2532.663036,154380.9474,0.08686493203,0.005419284552,0.36553848,0.08589789,5214.660134,3295324.808,-7.24E-06,0.008807326,-5.49E-06,0.0013828117,103.359375,-161.11774,5330.5093,74.72927,1367.9448,22.421005,258.49713,46.01992,393.0288,5.2662745,230.66753,25.111855,111.92704,-0.58840597,128.81238,10.384186,77.10166,-6.837023,123.712845,5.051015,132.90483,-0.7695453,50.422363,1.4096869,73.80867,-6.0079594,67.99324,-4.005694,66.3211,-4.7944164,84.30223,-2.8699436,68.52605,-4.9921927,51.367985,-3.6108384,52.114876,-7.5877123,81.55346,-3.2298234,55.9888,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00020.wav
country.00021.wav,0.10985701,0.0016739088,1044.091559,103161.5597,1393.209439,51813.39235,0.04564825005,0.0003881634946,0.2889643,0.09117071,1945.779901,559736.0228,-9.83E-07,0.009383302,-7.76E-06,0.0015103223,107.66601562,-209.35498,2710.0361,167.13069,468.04044,-20.859058,340.47885,36.814384,321.92566,10.303823,298.75238,3.9790943,124.35502,-5.666557,154.77866,-4.6388297,104.529495,-6.2386665,104.95934,-4.1813374,85.52744,-6.686956,87.35456,-3.2659848,52.55442,-7.965934,55.59566,-4.0514116,42.804565,-4.9880433,40.852272,-4.5015736,43.2076,-4.009572,49.816074,-6.398386,47.467884,-5.9208336,46.139507,-8.178646,64.31735,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00021.wav
country.00022.wav,0.075049825,0.0010256504,1719.582777,176771.3146,2142.058641,107477.5531,0.06809236981,0.0006829554022,0.32150277,0.09034348,3449.474975,1177330.038,1.15E-08,0.003938379,-5.44E-06,0.0011329724,184.5703125,-195.07019,3128.779,114.29284,438.69867,-0.01120647,444.6845,38.168736,253.05399,11.294787,285.8675,-6.084851,229.2495,1.2179368,161.3569,-0.004092001,90.901825,-15.423635,153.42267,-3.570153,97.33176,-6.1260085,91.922424,-4.5009522,88.90406,-0.12277963,64.1639,-4.3896513,70.28398,-9.412357,66.886955,-10.716628,61.106438,-6.5392694,42.952137,-10.051433,46.750126,-7.2633615,46.765553,-4.0059714,44.44118,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00022.wav
country.00023.wav,0.03887376,0.00046939586,1496.368054,624793.294,2332.832627,246168.1514,0.03548693583,0.001898978039,0.30537355,0.09882263,3055.414858,4403453.482,-2.55E-06,0.0017019076,-8.50E-06,0.0001294037,83.35433468,-353.0446,6475.2866,110.63811,797.92975,32.743378,697.644,24.169216,275.35324,18.744684,231.42004,5.9237723,124.03915,-1.7391845,113.30746,3.8817067,87.01939,-2.9841547,103.95949,-1.9006705,59.635517,-2.8625238,85.19521,-0.98033327,96.92338,-6.488653,66.1095,-4.2498965,53.98548,-3.7519925,64.71758,-6.013089,65.900375,-7.200633,72.67138,-2.5219603,41.381317,-4.0406685,66.00225,-3.4182956,60.448536,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00023.wav
country.00024.wav,0.09660989,0.0016760618,1739.325952,572347.2999,1907.366447,159408.351,0.0824749359,0.00227605175,0.2704537,0.09073376,3425.625119,2346824.437,-8.27E-07,0.007886998,-9.73E-06,0.0014274331,129.19921875,-199.96834,5583.0854,109.125084,1615.1742,-5.5492544,318.3553,48.132294,236.75719,1.2049477,384.1546,4.599288,201.21062,-9.151685,148.76488,-1.4704729,93.43125,-11.663735,71.99331,-5.202085,119.93349,-11.550898,65.49944,4.977026,106.92693,-4.9824347,71.61905,-6.0472765,55.07373,-0.68687046,63.362953,-8.53503,54.174973,-8.460793,42.276684,-7.9440866,57.40752,-7.6172104,53.119835,-0.3886264,55.439083,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00024.wav
country.00025.wav,0.07992219,0.001131909,1565.555393,412631.5583,2016.3208,149403.7061,0.05731824751,0.001579776587,0.347362,0.08915569,3189.480714,1995081.157,-2.30E-07,0.005456414,-7.81E-06,0.00073894847,73.828125,-200.5311,4026.885,119.666115,999.2257,-3.5997167,306.68552,31.95638,271.93127,9.962443,204.08553,15.298725,175.06194,0.65061843,99.17686,0.23782955,95.617744,-4.477795,73.682755,-2.3147013,82.369385,-5.25916,64.18651,-2.4733803,53.473877,-6.0406775,68.507805,-0.79547685,66.89411,-4.7007155,42.379776,-11.287884,47.433235,-8.866834,53.479572,-8.068357,47.30722,-3.1577728,58.459854,0.33190337,68.16811,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00025.wav
country.00026.wav,0.10052434,0.0013090534,1270.655724,272612.5848,1702.568239,134132.8354,0.05483829274,0.0008962235177,0.32974026,0.08403251,2498.839057,1596537.897,2.14E-06,0.007775196,-3.21E-06,0.0013466257,107.66601562,-194.22742,3129.2285,151.76761,972.4901,-3.0371468,405.11243,29.485666,330.16327,9.107244,290.8886,5.9867444,147.98698,3.7851887,149.17831,3.7679832,147.61443,-5.8719954,110.96267,1.5905749,98.1894,-3.77047,96.08152,0.9256242,66.98961,1.971921,71.68783,-2.2287436,96.97535,3.3616426,54.002686,3.7527528,51.806858,-1.1359121,53.651577,2.2318974,43.017445,3.3632252,50.612156,-4.1395035,54.12973,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00026.wav
country.00027.wav,0.116580665,0.0010286405,2012.201605,180915.4905,2140.557993,168418.0759,0.09741381004,0.0009315489956,0.39244503,0.08217231,3908.380533,1103645.477,-6.94E-07,0.0077912114,4.09E-05,0.0028137127,92.28515625,-100.71854,1935.1416,106.97282,447.41418,-27.179289,571.8117,29.091337,236.12372,5.039189,221.98087,-5.4273996,128.58646,3.2459538,118.10761,-5.165702,46.817017,-5.1030464,68.91865,-0.8077576,58.77197,-3.831456,44.857513,-2.717065,51.426167,-6.650552,42.57215,-4.6675572,33.176327,-5.696031,39.73681,-5.9922814,38.035004,-10.221886,42.287228,-10.533611,40.967503,-5.729147,37.14572,-7.2905664,42.41613,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00027.wav
country.00028.wav,0.094124116,0.00095070276,1474.006188,121414.1852,1885.806874,77590.96709,0.05985319061,0.0005949178104,0.3193158,0.08861555,2925.219812,596367.7345,1.18E-06,0.006730011,4.99E-05,0.0009915088,89.10290948,-169.16893,1604.5212,132.80936,336.9553,-13.488118,267.22537,31.17996,160.89795,6.3371983,161.82982,-3.7608662,103.69773,-2.0549014,74.8126,-3.6217163,70.0754,-4.559746,131.57774,1.2825198,71.29427,-6.984813,57.267513,-7.248565,80.77022,-1.3832422,57.673447,-9.509577,55.261864,-5.423834,72.39468,-1.9058728,51.949486,-7.1621275,46.3326,-1.426493,47.320374,0.16141723,43.732277,-4.1157217,38.20024,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00028.wav
country.00029.wav,0.11710525,0.0020268646,1214.0082,146613.2476,1555.223329,153376.244,0.05423436593,0.0004655160228,0.31001154,0.08918211,2273.982083,955984.4689,-1.09E-06,0.0096386885,-1.09E-05,0.0023192884,89.10290948,-171.24272,2246.4937,160.50656,614.42224,-17.81281,482.9169,30.50601,177.09792,7.5068784,185.14128,-8.255578,135.39812,-5.6718287,72.92721,0.13102111,72.623695,-8.833738,76.664085,-2.6602132,52.568752,0.71219987,94.53065,-3.783147,57.82556,-6.5046515,56.63274,3.7821813,42.29031,-5.435211,41.768745,-3.0793982,36.903343,-6.2543893,51.661198,-1.9364501,41.78131,-0.8349324,36.85332,-1.4378483,34.294228,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00029.wav
country.00030.wav,0.07962577,0.0021655448,1240.720781,336814.2374,1996.985178,285633.3379,0.0428589623,0.0002302983565,0.22137693,0.08618635,2413.297907,3643012.981,-6.78E-07,0.0074995277,4.89E-05,0.00019418192,161.49902344,-277.06613,3852.7969,128.25171,883.7831,42.42786,286.91113,37.698082,99.68553,12.77455,121.936424,9.600278,104.30471,-5.9858646,103.183754,-7.5377307,75.36814,-8.0346985,87.78514,-4.9451103,89.75625,-6.537427,105.24366,-3.6322737,118.61194,-7.230568,115.48591,-7.456827,77.29092,-1.5767113,88.534904,1.3985599,118.17386,3.090258,95.76252,2.5132298,62.521248,-1.0568389,78.735176,-2.753009,85.53131,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00030.wav
country.00031.wav,0.100834824,0.0012393331,2052.978498,517236.3011,2187.740837,208170.3935,0.09535637729,0.002443042877,0.31331253,0.08185811,4094.433575,2033347.633,-0.00030415523,0.008319791,-0.0007337471,0.0012466741,112.34714674,-130.4676,2167.495,104.13747,840.647,-19.263414,308.74692,34.154854,144.73643,5.408088,143.45969,-2.1656256,89.74235,-0.7269388,111.5036,-2.893302,99.85679,-5.4566736,67.58084,4.0716558,82.80826,-4.458457,58.77824,3.5218256,67.94624,2.1464038,59.22955,0.18885009,60.88765,2.6794693,53.629143,-3.0716527,41.82516,-3.1920185,40.42038,1.6628301,42.950172,-0.6748095,47.52601,-4.3765063,61.340744,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00031.wav
country.00032.wav,0.060529124,0.0012163842,1823.490964,549378.1097,2205.973643,213427.6506,0.06763413373,0.002031871726,0.33109337,0.09126981,4016.475713,2243326.736,4.23E-08,0.0036975627,2.61E-05,0.00045650938,99.38401442,-237.89479,4653.1494,97.71517,983.4312,6.4913893,357.67975,45.97415,215.97978,2.157629,208.46342,16.212053,76.13531,8.814928,93.05756,7.77112,86.90879,-0.5881687,89.81611,4.4820614,70.73235,0.14549749,56.217335,3.0190442,47.63986,-1.6595355,94.58782,-5.407972,152.37193,-2.8197052,115.13571,-3.0687683,67.04542,-0.51371145,84.495026,-0.107315205,53.794113,-3.849805,53.056133,-2.655396,54.000706,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00032.wav
country.00033.wav,0.104612425,0.002301973,2457.271787,456590.0614,2387.794939,153310.5582,0.1236882165,0.003208345497,0.31676614,0.09003264,4915.97444,1597873.912,7.91E-07,0.0072484785,-1.11E-05,0.0028522245,92.28515625,-133.2326,4154.622,78.959404,742.55145,-5.637142,474.30942,35.55075,372.95142,-7.543652,163.89903,7.915632,130.9623,2.7140272,119.50748,0.39540666,109.30032,-1.1473447,88.79619,-1.1181278,72.9128,-7.8559723,88.4591,-1.1601665,71.82639,-4.808738,63.794735,-3.1376114,63.14813,-5.033786,85.34837,-1.0868927,91.40243,-0.9672425,70.95102,-2.4603193,88.259445,1.162719,98.918274,-1.8350973,79.2867,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00033.wav
country.00034.wav,0.0782649,0.0015899766,2614.133418,792084.4288,2655.826127,277280.2362,0.1193426268,0.003372818394,0.35919744,0.09119433,5434.946302,4005911.067,1.36E-07,0.002592656,-7.45E-06,0.0029595094,135.99917763,-153.8271,2850.3564,83.68449,839.0419,-8.421276,628.7642,13.958702,167.98926,13.53843,148.45245,3.7710886,212.5842,3.0092237,107.333496,6.355829,76.53728,2.0776575,88.340996,2.074514,86.85537,3.1838017,97.143974,-0.47710803,75.13268,-3.0243,79.902824,-4.533521,80.65797,-5.050561,66.27177,-4.9262276,69.920616,-6.132522,54.634537,-1.6649699,63.519787,0.46551427,74.21146,-1.5475407,112.76935,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00034.wav
country.00035.wav,0.09998644,0.0011458574,2322.085477,543699.7406,2545.61334,155922.9531,0.1044192477,0.00255720076,0.37597063,0.08156629,4581.288964,2652954.784,2.29E-06,0.0050792075,8.74E-05,0.00302472,99.38401442,-120.36787,1672.6428,95.351105,716.9285,-6.0102925,317.5905,25.165176,298.46133,20.956612,226.07904,-7.138155,187.7298,8.554361,80.69212,2.4402108,97.75347,-14.664205,89.47439,9.290969,140.29416,-2.3619423,88.07306,-3.1543105,69.317024,0.6125131,51.29864,-4.423931,66.22802,-7.4549103,58.26967,-0.44714275,51.73518,-3.5875685,51.108715,-5.0236316,47.034733,-2.5186281,35.858143,-4.7479334,33.338272,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00035.wav
country.00036.wav,0.022755167,0.0002540886,1827.60578,574707.9739,2050.099741,136273.3219,0.08488440735,0.00373897275,0.34463587,0.086318076,3646.790448,2283508.565,1.89E-06,0.0005003454,4.37E-05,0.00014004395,112.34714674,-339.58688,6943.5054,97.750496,1134.2974,-9.765595,692.0898,50.978703,294.88773,7.8322616,304.79703,11.713084,291.8412,0.67347413,133.1668,2.4888566,101.6065,-4.778633,84.6767,0.21234764,77.45938,-5.972681,74.42624,-2.9034061,82.76908,-6.1674843,54.877045,-1.8491037,58.933636,-5.3556056,69.652855,-8.296539,64.6301,-10.705787,56.17912,-7.726901,60.67257,-3.443011,70.404495,-6.967239,109.744995,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00036.wav
country.00037.wav,0.07206395,0.00081167236,2069.192225,678994.3341,2437.858595,229462.5291,0.08501630376,0.002583997517,0.37401456,0.08422773,4234.303562,3544291.874,1.06E-05,0.0035526978,8.13E-05,0.0010463266,99.38401442,-173.42133,2590.7705,105.05083,1032.032,1.1512215,449.20773,24.113804,212.94878,22.129309,269.53445,2.5471058,196.94383,-1.5804969,96.63681,0.17206468,68.56485,-5.3240147,94.51246,3.8194108,74.23258,-4.525246,75.906845,-4.5900526,61.572155,-1.5671194,47.53407,-2.2594368,47.07631,-3.8561206,38.730244,-6.4602723,48.646297,-7.4715223,49.65681,-5.5360317,43.198635,-2.1889713,54.296307,-2.451763,39.211792,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00037.wav
country.00038.wav,0.09093773,0.00092593045,2860.263031,520074.2079,2919.776586,147341.5068,0.1212158203,0.00202114631,0.367177,0.0858052,6246.949726,2144621.52,-9.93E-05,0.0046240953,-0.000743925,0.0021396049,151.99908088,-118.006775,1851.3086,74.17311,576.6384,8.274226,303.47028,15.450836,207.82416,6.15788,96.0837,8.452069,108.90677,4.1192565,91.04104,5.7334867,77.51618,-1.9543554,79.298485,3.1644397,84.02804,5.0443726,65.16837,-1.127298,57.020855,2.4368832,55.708725,-1.4273642,70.57686,-4.741156,49.550224,-6.3657923,72.47169,-5.7452345,53.563297,-6.2690153,49.111412,-4.520714,42.143795,-1.0101849,64.17462,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00038.wav
country.00039.wav,0.09634633,0.0007615645,3760.406708,586765.0158,3053.030655,127660.7227,0.2124613003,0.003893361956,0.43769667,0.07512064,7442.529996,1729957.128,-2.87E-07,0.0039579226,6.34E-06,0.002727882,123.046875,-89.706345,1968.9005,36.29009,456.7428,11.467055,323.8826,37.493534,204.45627,9.196433,197.72607,3.7322693,65.93868,2.8335578,113.791466,6.8144364,86.30283,1.4690984,59.844433,0.1006545,57.252457,1.0297022,55.206825,1.1743187,50.43075,-3.5654154,53.605564,-2.0885255,52.44923,1.7155741,47.434338,-1.3644146,45.77066,-4.3749757,42.120007,-2.5992312,64.618126,-3.532789,59.714283,-4.23167,69.70019,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00039.wav
country.00040.wav,0.10904318,0.0015113039,2449.352978,298542.6744,2560.137477,122802.7244,0.1063789864,0.001284366175,0.37353504,0.086075366,5041.469515,1601747.027,-2.10E-06,0.005856095,-7.63E-05,0.004066303,143.5546875,-102.81816,3295.0999,85.355225,421.1455,-4.3189898,347.92297,30.596193,206.6491,3.0155883,209.58502,-1.9371525,131.5584,4.45452,106.47823,3.4223723,65.7889,-4.254581,80.95112,-1.7698694,64.23226,-3.9657059,59.87096,-1.3568847,56.989346,-3.7620978,59.04788,-5.1684785,58.174065,-2.8838053,43.1412,-0.25860295,39.21693,-7.413752,41.544685,-4.098905,39.12102,-3.4531786,40.953796,-10.107639,89.55938,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00040.wav
country.00041.wav,0.11322734,0.00058392115,2634.430784,820924.8014,2898.887162,233582.0931,0.09590096961,0.002870725475,0.3977743,0.08230307,5808.52321,4558336.202,6.87E-06,0.0076748617,0.00017548255,0.002296193,129.19921875,-111.64205,2636.9546,82.25153,806.55005,13.062836,390.78247,31.919329,173.58571,23.689474,141.13512,-0.53057075,135.58916,12.029309,82.770744,3.6573808,93.396935,-5.738978,154.77802,3.3374405,57.780525,1.4268961,58.832695,0.77431434,49.3114,0.55436087,52.281025,-1.1335788,32.053104,-1.7401153,30.235931,0.5622783,42.97505,-2.321944,41.688557,-4.617815,41.227085,-0.6212615,29.194717,-4.943044,29.817616,/Users/rgu/Desktop/UROPs/UROP4/genres_original/country/country.00041.wav
