song_name,genre,speaker_id,dry_weight,weight0,weight1,weight2,water_loss1,water_loss2,total_water_loss,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00007.wav,classical,2,1.8665,2.7268,2.7141,2.705,0.0127,0.0091,0.0218,661794,0.2765380144,0.08749178797,0.04091151059,0.0007742107846,1358.850774,130160.3503,1516.240772,48211.24969,2667.719058,515530.5253,0.07312700901,0.001149808366,-4.94E-05,0.002091142116,-0.0001032329528,7.03E-05,215.3320313,-286.7418823,7859.08252,135.933197,531.0720215,-24.43938065,524.0482178,36.64537048,143.0797729,-6.230931759,154.9958191,6.949922562,71.55446625,-8.159003258,105.6303864,3.831786633,155.3778534,-4.391858578,87.06192017,6.425465584,104.643425,-4.125,82.21980286,1.540685534,92.96263885,-4.340679646,69.03954315,-3.023985147,67.14777374,-0.01162915584,64.2804184,5.636145592,159.9544067,3.431849718,121.6531067,2.829486847,69.37862396,1.104041934,63.89102554,-0.2929068208,91.22003174,classical
classical.00008.wav,classical,1,1.5359,2.4761,2.4542,2.4462,0.0219,0.008,0.0299,661794,0.2547534108,0.08422283828,0.03404487669,0.0004597812949,1516.831118,80406.83361,1629.756432,36217.91424,2974.121717,308251.1316,0.07877792984,0.0006539050831,-3.64E-05,0.001418313361,-8.06E-05,3.55E-05,135.9991776,-292.0603943,4866.661621,127.7625656,252.749176,-29.89420128,202.2566223,37.42157745,86.44595337,-9.550169945,112.5221405,5.111379623,77.40213776,-13.81278706,84.65992737,7.028453827,61.47160721,-7.025754452,93.6807785,6.496709824,97.12364197,-9.902276993,119.5652771,4.706311703,122.664032,0.3692167699,164.848175,1.462702513,148.3939056,3.407434225,152.5568848,6.078481674,143.1991272,0.9592064023,142.1329346,-0.7609347105,94.01660156,-2.110458612,122.1342087,0.7547240257,104.1924057,classical
classical.00008.wav,classical,2,1.8388,2.7643,2.7435,2.7338,0.0208,0.0097,0.0305,661794,0.2547534108,0.08422283828,0.03404487669,0.0004597812949,1516.831118,80406.83361,1629.756432,36217.91424,2974.121717,308251.1316,0.07877792984,0.0006539050831,-3.64E-05,0.001418313361,-8.06E-05,3.55E-05,135.9991776,-292.0603943,4866.661621,127.7625656,252.749176,-29.89420128,202.2566223,37.42157745,86.44595337,-9.550169945,112.5221405,5.111379623,77.40213776,-13.81278706,84.65992737,7.028453827,61.47160721,-7.025754452,93.6807785,6.496709824,97.12364197,-9.902276993,119.5652771,4.706311703,122.664032,0.3692167699,164.848175,1.462702513,148.3939056,3.407434225,152.5568848,6.078481674,143.1991272,0.9592064023,142.1329346,-0.7609347105,94.01660156,-2.110458612,122.1342087,0.7547240257,104.1924057,classical
classical.00009.wav,classical,1,1.7771,2.5701,2.5517,2.5369,0.0184,0.0148,0.0332,661794,0.2705242932,0.0823001191,0.02380259521,0.0001997802028,1216.187786,121041.3764,1582.826588,72868.68117,2560.003081,691542.8413,0.05624675234,0.0007709239241,-3.48E-05,0.0007134761545,-6.99E-05,7.12E-06,234.9076705,-356.105896,5138.998047,139.8126678,594.8423462,-6.278577328,222.1425934,43.17738724,75.92079926,-8.851787567,121.2993622,11.04790306,64.21272278,-8.375142097,70.26099396,4.419640064,55.72722626,-8.284428596,84.14865875,8.676265717,59.42945099,-8.13502121,59.15883636,3.428734303,62.91093445,-1.439430475,81.05058289,-0.4229745865,75.62833405,-1.727985978,81.84158325,-0.2899190187,79.41114044,-0.6608424187,80.76804352,1.160319448,105.0021667,-0.6185108423,92.52191925,-0.2540328503,88.05304718,classical
classical.00009.wav,classical,2,2.0945,2.9745,2.9621,2.9497,0.0124,0.0124,0.0248,661794,0.2705242932,0.0823001191,0.02380259521,0.0001997802028,1216.187786,121041.3764,1582.826588,72868.68117,2560.003081,691542.8413,0.05624675234,0.0007709239241,-3.48E-05,0.0007134761545,-6.99E-05,7.12E-06,234.9076705,-356.105896,5138.998047,139.8126678,594.8423462,-6.278577328,222.1425934,43.17738724,75.92079926,-8.851787567,121.2993622,11.04790306,64.21272278,-8.375142097,70.26099396,4.419640064,55.72722626,-8.284428596,84.14865875,8.676265717,59.42945099,-8.13502121,59.15883636,3.428734303,62.91093445,-1.439430475,81.05058289,-0.4229745865,75.62833405,-1.727985978,81.84158325,-0.2899190187,79.41114044,-0.6608424187,80.76804352,1.160319448,105.0021667,-0.6185108423,92.52191925,-0.2540328503,88.05304718,classical
classical.00010.wav,classical,1,2.0254,2.9067,2.8937,2.8846,0.013,0.0091,0.0221,661794,0.2449553013,0.08505725116,0.02951060422,0.0004090603616,1497.369087,81744.60885,1570.642352,45139.06665,2868.579045,345271.0642,0.08621732707,0.0008469351379,-4.65E-05,0.001096776687,-7.75E-05,3.63E-05,103.359375,-314.9978943,6208.628906,128.7146301,259.1539917,-28.92272758,514.4213257,30.83425522,119.7681732,-8.991014481,146.136673,7.990176201,138.0997467,-9.85089016,92.1975708,1.43292439,134.5309296,-8.979047775,120.055275,6.066538334,94.67429352,-3.302955627,163.5279846,7.613114357,158.355011,3.801759005,144.303009,2.924840212,96.49156189,1.822664022,110.7015457,5.187849522,113.9000854,1.075573564,99.34666443,0.1432500333,63.02526855,-4.536268711,98.74533081,-2.320823908,99.58563995,classical
classical.00010.wav,classical,2,1.8345,2.6951,2.6757,2.6664,0.0194,0.0093,0.0287,661794,0.2449553013,0.08505725116,0.02951060422,0.0004090603616,1497.369087,81744.60885,1570.642352,45139.06665,2868.579045,345271.0642,0.08621732707,0.0008469351379,-4.65E-05,0.001096776687,-7.75E-05,3.63E-05,103.359375,-314.9978943,6208.628906,128.7146301,259.1539917,-28.92272758,514.4213257,30.83425522,119.7681732,-8.991014481,146.136673,7.990176201,138.0997467,-9.85089016,92.1975708,1.43292439,134.5309296,-8.979047775,120.055275,6.066538334,94.67429352,-3.302955627,163.5279846,7.613114357,158.355011,3.801759005,144.303009,2.924840212,96.49156189,1.822664022,110.7015457,5.187849522,113.9000854,1.075573564,99.34666443,0.1432500333,63.02526855,-4.536268711,98.74533081,-2.320823908,99.58563995,classical
classical.00011.wav,classical,1,1.9666,2.7751,2.7607,2.7494,0.0144,0.0113,0.0257,661794,0.2430950552,0.0835621804,0.0214912761,7.81E-05,950.2545384,80370.54716,1112.859725,62706.41915,1697.384297,416191.1206,0.06075721735,0.0003951263455,-4.45E-06,0.0004971022718,-9.55E-06,5.73E-06,151.9990809,-385.3195496,1543.861694,177.1907806,672.0975952,-9.319134712,184.1716461,24.3817215,142.8486786,5.8182621,64.12889099,-4.568686485,76.30850983,-6.349385262,51.23756409,-6.972950935,50.70793533,-4.134382725,55.88952637,3.862236738,97.21861267,-0.3355669379,110.2338791,-0.9247471094,51.31821442,-3.64607358,93.21458435,-2.090728521,77.69983673,3.64847517,63.6631012,0.7111434937,44.88658524,-1.23478961,58.32979202,-0.739015758,57.23266983,2.818646431,112.1696625,1.547050595,69.59796906,classical
classical.00011.wav,classical,2,1.6042,2.3041,2.2891,2.274,0.015,0.0151,0.0301,661794,0.2430950552,0.0835621804,0.0214912761,7.81E-05,950.2545384,80370.54716,1112.859725,62706.41915,1697.384297,416191.1206,0.06075721735,0.0003951263455,-4.45E-06,0.0004971022718,-9.55E-06,5.73E-06,151.9990809,-385.3195496,1543.861694,177.1907806,672.0975952,-9.319134712,184.1716461,24.3817215,142.8486786,5.8182621,64.12889099,-4.568686485,76.30850983,-6.349385262,51.23756409,-6.972950935,50.70793533,-4.134382725,55.88952637,3.862236738,97.21861267,-0.3355669379,110.2338791,-0.9247471094,51.31821442,-3.64607358,93.21458435,-2.090728521,77.69983673,3.64847517,63.6631012,0.7111434937,44.88658524,-1.23478961,58.32979202,-0.739015758,57.23266983,2.818646431,112.1696625,1.547050595,69.59796906,classical
classical.00012.wav,classical,1,2.0039,3.0526,3.0347,3.0231,0.0179,0.0116,0.0295,661794,0.235615775,0.0869146809,0.03140295669,0.0006149033434,1180.383445,123656.9076,1332.222069,62751.7665,2154.494397,547827.3675,0.06596252961,0.0007391505583,-4.69E-06,0.001502138679,-7.80E-06,1.08E-05,95.703125,-362.7192993,7759.700684,143.9241638,1298.58728,-19.00117874,512.4060059,30.6401062,104.5482635,1.039318562,115.8823929,0.2538711727,74.26374054,-7.974901676,88.9923172,-3.863739729,55.73013306,-8.913079262,116.7718353,3.266159773,97.04776001,-4.428277969,201.3359528,3.645478249,255.9283142,4.923275948,221.5341034,3.25628233,242.8635406,6.359517097,201.4788208,6.078781128,130.6371307,3.843202829,109.5698624,-0.2599832416,77.80122375,1.166988254,107.2004395,1.805843472,127.500412,classical
classical.00012.wav,classical,2,1.87,2.8373,2.8125,2.8014,0.0248,0.0111,0.0359,661794,0.235615775,0.0869146809,0.03140295669,0.0006149033434,1180.383445,123656.9076,1332.222069,62751.7665,2154.494397,547827.3675,0.06596252961,0.0007391505583,-4.69E-06,0.001502138679,-7.80E-06,1.08E-05,95.703125,-362.7192993,7759.700684,143.9241638,1298.58728,-19.00117874,512.4060059,30.6401062,104.5482635,1.039318562,115.8823929,0.2538711727,74.26374054,-7.974901676,88.9923172,-3.863739729,55.73013306,-8.913079262,116.7718353,3.266159773,97.04776001,-4.428277969,201.3359528,3.645478249,255.9283142,4.923275948,221.5341034,3.25628233,242.8635406,6.359517097,201.4788208,6.078781128,130.6371307,3.843202829,109.5698624,-0.2599832416,77.80122375,1.166988254,107.2004395,1.805843472,127.500412,classical
classical.00013.wav,classical,1,2.0139,2.9474,2.9324,2.9233,0.015,0.0091,0.0241,661794,0.2321762443,0.08333662152,0.0317273289,0.0006840874557,1387.961803,217568.2594,1456.141132,88792.8313,2598.381478,756019.1076,0.08087606644,0.001007417509,-3.17E-06,0.001361887669,-1.16E-05,7.52E-05,129.1992188,-343.1076355,9889.09375,140.1201935,1649.808594,-20.92488289,410.8891602,32.32437897,128.3423462,-3.684863091,153.173645,2.939077854,112.7293091,-10.67302608,86.93365479,0.3100766838,106.092659,-5.799783707,151.2880859,7.684967041,170.7691193,-3.672432661,178.0349426,2.557328463,119.6900101,-3.492750645,107.9247742,-2.236847162,88.60968781,-0.8242520094,111.5897827,0.8820105791,98.47544098,0.4664644003,67.81641388,0.9382801652,86.73570251,1.867628574,180.091568,-0.6346748471,156.1060028,classical
classical.00013.wav,classical,2,1.8211,2.6704,2.6587,2.6506,0.0117,0.0081,0.0198,661794,0.2321762443,0.08333662152,0.0317273289,0.0006840874557,1387.961803,217568.2594,1456.141132,88792.8313,2598.381478,756019.1076,0.08087606644,0.001007417509,-3.17E-06,0.001361887669,-1.16E-05,7.52E-05,129.1992188,-343.1076355,9889.09375,140.1201935,1649.808594,-20.92488289,410.8891602,32.32437897,128.3423462,-3.684863091,153.173645,2.939077854,112.7293091,-10.67302608,86.93365479,0.3100766838,106.092659,-5.799783707,151.2880859,7.684967041,170.7691193,-3.672432661,178.0349426,2.557328463,119.6900101,-3.492750645,107.9247742,-2.236847162,88.60968781,-0.8242520094,111.5897827,0.8820105791,98.47544098,0.4664644003,67.81641388,0.9382801652,86.73570251,1.867628574,180.091568,-0.6346748471,156.1060028,classical
classical.00014.wav,classical,1,1.6036,2.4278,2.4121,2.3978,0.0157,0.0143,0.03,661794,0.2340324819,0.08362538368,0.03162530437,0.0005948425387,1279.434903,98497.42908,1370.555504,48999.86295,2388.986482,386200.0005,0.06845076252,0.000500149942,-4.36E-06,0.001313679502,-1.06E-05,6.51E-05,143.5546875,-324.5988464,5538.274902,147.8232727,692.0213623,-31.91736984,279.1876831,27.39212418,72.82105255,-4.489181519,146.3319092,-4.173313618,90.3238678,-12.5801239,89.47155762,-5.148221493,70.20037079,-7.733166695,66.5194397,0.826870501,77.24463654,-8.188446999,65.2649231,-0.8406911492,99.38050842,0.9933270216,150.162384,3.664277792,113.0853882,6.218793869,94.28446198,4.725958347,88.94430542,-0.02501945756,87.57740021,-2.328593969,100.424881,2.229193211,100.8265533,-0.5623905659,123.6682358,classical
classical.00014.wav,classical,2,1.7044,2.4979,2.4833,2.4703,0.0146,0.013,0.0276,661794,0.2340324819,0.08362538368,0.03162530437,0.0005948425387,1279.434903,98497.42908,1370.555504,48999.86295,2388.986482,386200.0005,0.06845076252,0.000500149942,-4.36E-06,0.001313679502,-1.06E-05,6.51E-05,143.5546875,-324.5988464,5538.274902,147.8232727,692.0213623,-31.91736984,279.1876831,27.39212418,72.82105255,-4.489181519,146.3319092,-4.173313618,90.3238678,-12.5801239,89.47155762,-5.148221493,70.20037079,-7.733166695,66.5194397,0.826870501,77.24463654,-8.188446999,65.2649231,-0.8406911492,99.38050842,0.9933270216,150.162384,3.664277792,113.0853882,6.218793869,94.28446198,4.725958347,88.94430542,-0.02501945756,87.57740021,-2.328593969,100.424881,2.229193211,100.8265533,-0.5623905659,123.6682358,classical
classical.00015.wav,classical,1,2.0299,2.9934,2.9763,2.9658,0.0171,0.0105,0.0276,661794,0.216649875,0.08412852138,0.0114332512,8.83E-05,1371.280858,111557.8236,1562.114726,63117.19194,2619.689856,613284.4393,0.07571871375,0.0006384558783,-6.33E-06,0.0002090345806,-7.99E-06,1.08E-06,83.35433468,-449.5358276,4775.484375,124.9704208,1118.585327,-19.86003304,189.9707031,27.52310181,201.6300049,-5.764224529,97.65122223,2.196796894,33.5256424,-6.586194992,79.22678375,10.58436394,138.8686218,3.346988201,269.551178,14.3801527,218.1742096,1.980475187,317.7513428,5.253954411,201.3581085,4.419659615,143.5671844,5.05496788,187.2375336,7.167722702,129.5625305,6.186135769,163.7720184,7.161440372,138.8018646,3.840834618,224.231369,2.599432707,291.5262146,4.933314323,268.5539246,classical
classical.00015.wav,classical,2,1.64,2.4129,2.3986,2.3857,0.0143,0.0129,0.0272,661794,0.216649875,0.08412852138,0.0114332512,8.83E-05,1371.280858,111557.8236,1562.114726,63117.19194,2619.689856,613284.4393,0.07571871375,0.0006384558783,-6.33E-06,0.0002090345806,-7.99E-06,1.08E-06,83.35433468,-449.5358276,4775.484375,124.9704208,1118.585327,-19.86003304,189.9707031,27.52310181,201.6300049,-5.764224529,97.65122223,2.196796894,33.5256424,-6.586194992,79.22678375,10.58436394,138.8686218,3.346988201,269.551178,14.3801527,218.1742096,1.980475187,317.7513428,5.253954411,201.3581085,4.419659615,143.5671844,5.05496788,187.2375336,7.167722702,129.5625305,6.186135769,163.7720184,7.161440372,138.8018646,3.840834618,224.231369,2.599432707,291.5262146,4.933314323,268.5539246,classical
classical.00016.wav,classical,1,2.045,2.7639,2.7491,2.7417,0.0148,0.0074,0.0222,661794,0.2192797959,0.08495540917,0.008015458472,1.78E-05,1054.545714,87966.37314,1455.644187,49550.97303,1947.064535,549742.6431,0.04765745843,0.0004208280928,-5.59E-06,7.58E-05,-1.16E-05,8.30E-07,99.38401442,-482.5862427,4790.350098,154.8756866,250.8697968,-5.046085835,244.1535645,29.73652077,48.29444122,-1.872348428,156.3598328,8.219618797,39.27036667,-4.781975269,77.51093292,9.648200035,60.41991806,-3.344435692,116.7587891,4.544591904,79.32232666,-10.09614086,130.1365662,-0.656024754,73.17429352,-2.455114841,72.79602051,-0.1650636047,78.01042938,1.863819361,51.53381348,3.482607603,60.94830322,3.388221264,57.14540863,1.115724444,72.4983139,1.276874661,134.2986145,-0.6618277431,111.4557724,classical
classical.00016.wav,classical,2,2.0221,2.992,2.9793,2.9668,0.0127,0.0125,0.0252,661794,0.2192797959,0.08495540917,0.008015458472,1.78E-05,1054.545714,87966.37314,1455.644187,49550.97303,1947.064535,549742.6431,0.04765745843,0.0004208280928,-5.59E-06,7.58E-05,-1.16E-05,8.30E-07,99.38401442,-482.5862427,4790.350098,154.8756866,250.8697968,-5.046085835,244.1535645,29.73652077,48.29444122,-1.872348428,156.3598328,8.219618797,39.27036667,-4.781975269,77.51093292,9.648200035,60.41991806,-3.344435692,116.7587891,4.544591904,79.32232666,-10.09614086,130.1365662,-0.656024754,73.17429352,-2.455114841,72.79602051,-0.1650636047,78.01042938,1.863819361,51.53381348,3.482607603,60.94830322,3.388221264,57.14540863,1.115724444,72.4983139,1.276874661,134.2986145,-0.6618277431,111.4557724,classical
classical.00017.wav,classical,1,1.6319,2.3473,2.3359,2.3249,0.0114,0.011,0.0224,661794,0.2563776374,0.08609163016,0.03736282513,0.001030782703,1358.547002,81305.17257,1417.623243,81420.07957,2416.898043,488686.3656,0.0810788561,0.0002849721267,-4.24E-06,0.001771538286,-1.17E-05,0.0001514279429,89.10290948,-311.5872498,10701.50586,148.7118683,810.0004272,-33.46609879,224.973053,10.31886101,452.5398865,-12.85110188,134.6565552,1.21479857,127.2505951,-12.89023876,99.75291443,0.7991967797,53.58734512,-9.718398094,80.73517609,2.035126448,111.4640274,-5.117127419,146.1689148,6.726267815,134.6631622,4.600520611,191.5061035,3.776888371,117.2200546,1.283526063,70.25887299,1.242797494,89.04430389,-0.09733747691,100.3650513,1.501247287,77.92060852,0.3802522421,116.9875031,-3.007310629,138.7857056,classical
classical.00017.wav,classical,2,2.2235,3.1359,3.1092,3.1004,0.0267,0.0088,0.0355,661794,0.2563776374,0.08609163016,0.03736282513,0.001030782703,1358.547002,81305.17257,1417.623243,81420.07957,2416.898043,488686.3656,0.0810788561,0.0002849721267,-4.24E-06,0.001771538286,-1.17E-05,0.0001514279429,89.10290948,-311.5872498,10701.50586,148.7118683,810.0004272,-33.46609879,224.973053,10.31886101,452.5398865,-12.85110188,134.6565552,1.21479857,127.2505951,-12.89023876,99.75291443,0.7991967797,53.58734512,-9.718398094,80.73517609,2.035126448,111.4640274,-5.117127419,146.1689148,6.726267815,134.6631622,4.600520611,191.5061035,3.776888371,117.2200546,1.283526063,70.25887299,1.242797494,89.04430389,-0.09733747691,100.3650513,1.501247287,77.92060852,0.3802522421,116.9875031,-3.007310629,138.7857056,classical
classical.00018.wav,classical,1,2.0654,3.0118,2.9878,2.975,0.024,0.0128,0.0368,661794,0.2390041798,0.08463253826,0.01869678684,0.0003206132387,1157.916744,187689.6124,1320.686233,148728.5742,2181.923001,928671.0301,0.07066634341,0.0008246041198,-5.02E-06,0.0005499004037,-1.21E-05,2.29E-05,161.4990234,-405.6073914,4827.43457,145.72435,1866.899902,-0.8568003178,454.8971252,23.06198883,202.9527283,9.213998795,89.3483429,-2.639981985,71.43699646,-5.7445755,70.50749207,-2.068183661,162.9923401,-0.6290878654,106.8012238,6.745629311,95.16479492,2.783690691,129.0108795,2.443865299,145.9607697,5.086528778,108.5655212,2.392731905,121.8468399,1.864515305,130.4060822,2.499435902,76.45340729,1.527258515,69.52812958,-2.26483798,86.55438232,-1.436001897,105.9948502,2.624205112,163.5858002,classical
classical.00018.wav,classical,2,1.5755,2.3765,2.3605,2.3489,0.016,0.0116,0.0276,661794,0.2390041798,0.08463253826,0.01869678684,0.0003206132387,1157.916744,187689.6124,1320.686233,148728.5742,2181.923001,928671.0301,0.07066634341,0.0008246041198,-5.02E-06,0.0005499004037,-1.21E-05,2.29E-05,161.4990234,-405.6073914,4827.43457,145.72435,1866.899902,-0.8568003178,454.8971252,23.06198883,202.9527283,9.213998795,89.3483429,-2.639981985,71.43699646,-5.7445755,70.50749207,-2.068183661,162.9923401,-0.6290878654,106.8012238,6.745629311,95.16479492,2.783690691,129.0108795,2.443865299,145.9607697,5.086528778,108.5655212,2.392731905,121.8468399,1.864515305,130.4060822,2.499435902,76.45340729,1.527258515,69.52812958,-2.26483798,86.55438232,-1.436001897,105.9948502,2.624205112,163.5858002,classical
classical.00019.wav,classical,1,2.1064,3.0709,3.0494,3.0372,0.0215,0.0122,0.0337,661794,0.2839931846,0.0907927081,0.007993845269,2.98E-05,1185.210139,182627.5568,1525.335063,83531.6106,2290.771428,823786.7273,0.05762889417,0.001079250702,-6.59E-06,8.09E-05,-1.05E-05,2.11E-06,184.5703125,-475.786438,5818.075684,141.4974976,1229.813477,-8.478093147,472.0768127,34.00800705,65.99443817,0.5254319906,151.64151,6.050452709,38.05028152,-0.008440505713,91.90550995,9.539245605,212.3062439,2.163666725,133.953476,7.102911949,128.4896851,-8.058455467,159.3432922,-0.1117964834,119.0031891,0.7685579062,172.3369904,3.865518332,148.8209839,5.324627399,79.73638916,4.671436787,93.39126587,6.8586092,83.36871338,5.388645649,120.9590073,1.064865828,103.4571838,-6.487742901,123.0647812,classical
classical.00019.wav,classical,2,1.9096,2.7051,2.6898,2.6788,0.0153,0.011,0.0263,661794,0.2839931846,0.0907927081,0.007993845269,2.98E-05,1185.210139,182627.5568,1525.335063,83531.6106,2290.771428,823786.7273,0.05762889417,0.001079250702,-6.59E-06,8.09E-05,-1.05E-05,2.11E-06,184.5703125,-475.786438,5818.075684,141.4974976,1229.813477,-8.478093147,472.0768127,34.00800705,65.99443817,0.5254319906,151.64151,6.050452709,38.05028152,-0.008440505713,91.90550995,9.539245605,212.3062439,2.163666725,133.953476,7.102911949,128.4896851,-8.058455467,159.3432922,-0.1117964834,119.0031891,0.7685579062,172.3369904,3.865518332,148.8209839,5.324627399,79.73638916,4.671436787,93.39126587,6.8586092,83.36871338,5.388645649,120.9590073,1.064865828,103.4571838,-6.487742901,123.0647812,classical
classical.00020.wav,classical,1,1.7974,2.6221,2.6091,2.5987,0.013,0.0104,0.0234,661794,0.2690434158,0.08461652696,0.0384584479,0.0005169247161,1218.064728,106168.3827,1353.524623,78961.11208,2294.576793,469468.2256,0.06979967252,0.0005191686687,-2.70E-06,0.001524781575,-1.01E-05,0.0001145743154,143.5546875,-300.8872986,5363.294922,161.1388245,912.0925903,-24.23980141,316.2301636,27.94919777,160.8884277,-2.839319706,129.7158356,2.362000465,72.39212036,-11.24193001,84.88528442,0.2078475058,86.23648834,-6.812556744,70.63954163,6.084777355,76.66992188,-8.130868912,114.7781677,-1.821876287,127.7859726,-4.113842964,124.4740219,-2.050521851,101.7765579,-1.596206546,97.85290527,0.6454894543,90.852211,1.449948549,58.15127182,-0.2278812975,56.25547409,-1.295408964,96.76320648,-7.097513676,92.70787048,classical
classical.00020.wav,classical,2,1.7765,2.5667,2.5511,2.5403,0.0156,0.0108,0.0264,661794,0.2690434158,0.08461652696,0.0384584479,0.0005169247161,1218.064728,106168.3827,1353.524623,78961.11208,2294.576793,469468.2256,0.06979967252,0.0005191686687,-2.70E-06,0.001524781575,-1.01E-05,0.0001145743154,143.5546875,-300.8872986,5363.294922,161.1388245,912.0925903,-24.23980141,316.2301636,27.94919777,160.8884277,-2.839319706,129.7158356,2.362000465,72.39212036,-11.24193001,84.88528442,0.2078475058,86.23648834,-6.812556744,70.63954163,6.084777355,76.66992188,-8.130868912,114.7781677,-1.821876287,127.7859726,-4.113842964,124.4740219,-2.050521851,101.7765579,-1.596206546,97.85290527,0.6454894543,90.852211,1.449948549,58.15127182,-0.2278812975,56.25547409,-1.295408964,96.76320648,-7.097513676,92.70787048,classical
classical.00021.wav,classical,1,1.6423,2.4147,2.3929,2.3817,0.0218,0.0112,0.033,661794,0.2667466998,0.08357456326,0.04547975957,0.001508525223,1371.062915,108165.0652,1440.805928,78454.39213,2569.570618,533518.4112,0.07953924074,0.0005567518414,-4.30E-06,0.002590826713,-1.14E-05,0.0002213382832,135.9991776,-278.1661682,9441.783203,147.9115448,684.6279297,-31.56601715,192.1756744,20.36554337,131.6904755,-9.577174187,108.2589035,-6.237151146,167.2470093,-13.59854031,111.875412,-0.6613920331,118.5833588,-7.264620304,76.83944702,1.014123321,108.9388046,-11.75126266,84.83345795,-0.9713643789,74.02825928,-2.217237473,141.5275269,-0.57837677,80.98621368,1.866241574,99.02944183,5.138472557,63.91481018,2.631865978,54.66926956,0.8178697824,58.19146347,-1.649776578,81.15031433,-0.09922578931,117.6445999,classical
classical.00021.wav,classical,2,1.9906,2.8166,2.8022,2.7929,0.0144,0.0093,0.0237,661794,0.2667466998,0.08357456326,0.04547975957,0.001508525223,1371.062915,108165.0652,1440.805928,78454.39213,2569.570618,533518.4112,0.07953924074,0.0005567518414,-4.30E-06,0.002590826713,-1.14E-05,0.0002213382832,135.9991776,-278.1661682,9441.783203,147.9115448,684.6279297,-31.56601715,192.1756744,20.36554337,131.6904755,-9.577174187,108.2589035,-6.237151146,167.2470093,-13.59854031,111.875412,-0.6613920331,118.5833588,-7.264620304,76.83944702,1.014123321,108.9388046,-11.75126266,84.83345795,-0.9713643789,74.02825928,-2.217237473,141.5275269,-0.57837677,80.98621368,1.866241574,99.02944183,5.138472557,63.91481018,2.631865978,54.66926956,0.8178697824,58.19146347,-1.649776578,81.15031433,-0.09922578931,117.6445999,classical
classical.00022.wav,classical,1,2.0414,2.8886,2.8677,2.8396,0.0209,0.0281,0.049,661794,0.2762569785,0.08641345054,0.04788936302,0.0008853065665,1211.169748,56442.6538,1367.061023,55920.36677,2236.921766,309279.3897,0.06844094403,0.0003942288852,1.82E-06,0.002595688682,-1.36E-05,0.0001234413503,107.6660156,-278.7973938,9724.666016,160.0293274,463.5332031,-28.40923691,433.0917969,23.02935219,140.5445862,-2.700129509,194.8374176,3.00246191,59.3156662,-11.3024416,88.00127411,-0.5203940272,52.75436401,-11.35612583,87.25830078,3.175123692,45.91837692,-5.079850674,96.48311615,4.348132133,71.88581848,-4.080542088,64.29441071,-0.1574760824,72.40058899,-1.672498703,63.79098892,1.631821036,56.37333679,1.008241057,39.33748245,-0.7667421103,39.53131485,-3.837225914,61.21085739,-3.543515921,117.0237579,classical
classical.00022.wav,classical,2,1.8367,2.647,2.6316,2.619,0.0154,0.0126,0.028,661794,0.2762569785,0.08641345054,0.04788936302,0.0008853065665,1211.169748,56442.6538,1367.061023,55920.36677,2236.921766,309279.3897,0.06844094403,0.0003942288852,1.82E-06,0.002595688682,-1.36E-05,0.0001234413503,107.6660156,-278.7973938,9724.666016,160.0293274,463.5332031,-28.40923691,433.0917969,23.02935219,140.5445862,-2.700129509,194.8374176,3.00246191,59.3156662,-11.3024416,88.00127411,-0.5203940272,52.75436401,-11.35612583,87.25830078,3.175123692,45.91837692,-5.079850674,96.48311615,4.348132133,71.88581848,-4.080542088,64.29441071,-0.1574760824,72.40058899,-1.672498703,63.79098892,1.631821036,56.37333679,1.008241057,39.33748245,-0.7667421103,39.53131485,-3.837225914,61.21085739,-3.543515921,117.0237579,classical
