rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,zero_crossing_rate_mean,zero_crossing_rate_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,file_name,file_path
0.0863133,0.00015419068,3047.738408909591,116236.35765852855,2303.556817928702,18313.95434556866,0.2036909451794698,0.0013632820143507705,-84.8774,957.42426,64.642654,233.43758,-36.323933,120.19734,65.38331,148.78621,-13.868717,67.35143,22.864618,58.317894,-15.559106,77.371666,36.29223,60.6204,-13.666633,43.328716,21.258795,40.463203,-9.245416,31.323378,19.166203,26.887844,-10.60419,27.841894,12.309677,26.476109,-9.787098,20.912592,10.550231,23.057264,-9.905512,24.287752,5.0463815,18.597776,-5.338694,18.829702,3.796643,18.288153,metal.00013.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/metal/metal.00013.wav
0.06948626,0.00015703645,2939.4816905945345,244014.6436149917,2522.6969386894048,89837.98809176213,0.16845249613003097,0.0018721425659783653,-108.07197,269.23746,65.77716,284.9168,-20.841877,244.66385,47.553005,110.13482,0.8596006,94.53508,8.992271,41.37819,-3.208376,62.24726,20.972347,45.975945,-10.346032,42.01911,7.871613,31.760443,-8.124863,32.2714,12.043212,35.267315,-9.152432,36.19325,7.004343,35.669563,-8.746804,33.838646,5.78314,32.844265,-12.3647585,29.718279,3.4398038,27.359291,-7.375532,29.214844,4.867713,24.940239,metal.00007.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/metal/metal.00007.wav
0.12534466,0.00200434,2591.116388347851,256139.2920868373,2162.969882912584,67120.32106532542,0.16991374957672215,0.0026562125583590667,-70.48937,1640.9973,90.49828,355.27362,-48.07935,330.66187,36.682373,203.93617,-17.6743,163.95085,21.599138,132.33615,-30.195965,98.57298,24.039589,98.08642,-20.455208,85.89299,14.484847,77.395195,-18.501272,86.2084,9.131532,53.88862,-12.045348,59.579414,6.272919,55.58207,-11.554729,50.075912,4.9130163,40.25421,-7.876947,38.948647,-0.6436833,45.69943,-4.358026,41.67101,0.19486745,45.55767,disco.00052.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00052.wav
0.11301632,0.0030068255,2259.678103593403,278836.2869215654,2272.8975422696826,137551.62435250092,0.11429277071642802,0.002283018232778772,-125.68378,3106.2883,101.786865,404.61517,-17.487673,445.9538,33.679893,316.57068,-15.243858,154.59344,23.699537,220.88512,-8.656627,152.54819,18.54678,99.73819,-14.061348,74.3742,19.964104,76.580025,-15.147838,73.933334,12.977741,69.97941,-14.308257,98.63612,3.0339434,80.24491,-7.100525,97.67437,1.6175427,104.00978,-3.9069722,108.52379,5.387269,62.33192,0.9598556,115.74773,2.6940117,74.72034,disco.00046.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00046.wav
0.1735946,0.010272523,2036.8928570287437,617490.5214407804,2079.302488442571,250172.75077284558,0.09167669432082043,0.0030571788329181574,-116.9572,8457.867,98.50756,944.2495,-19.01097,822.1857,44.84244,182.82628,3.8116267,166.16043,28.485064,131.42639,-1.0992885,130.33627,14.689725,116.38796,-7.7541695,103.131386,9.749014,121.80365,-10.108192,97.73376,6.3684783,92.33788,-3.9132695,75.77646,7.9010234,95.1555,-3.2116609,89.91821,0.12702233,70.97439,-7.8399396,79.5997,-1.7370199,86.68198,-2.4272966,83.65042,-0.72359985,118.386795,disco.00091.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00091.wav
0.08926244,0.0030331085,3002.403855550629,826519.0520039058,2745.847656726494,55955.837371080604,0.1587951471192918,0.009604492825873693,-166.74345,5399.113,67.73189,1007.2316,11.177219,672.8454,37.412598,418.09766,-10.935547,219.23972,27.394943,184.68591,-18.930456,147.59207,27.290443,74.27109,-15.840564,103.255554,20.542425,79.4611,-8.613775,98.98477,14.183314,83.093094,-6.0464873,71.36944,12.000426,77.87729,-6.0660405,94.64989,7.2765365,61.211178,-4.228799,68.02969,5.128428,61.35919,-4.5216026,56.41992,3.4568286,44.49159,disco.00085.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00085.wav
0.062038753,0.0023179923,2455.1184568932163,569994.1691707219,2100.1632438227416,89226.64397692695,0.15153612071884676,0.0067209196070530846,-197.14864,9035.813,83.36003,1093.3517,-38.54892,762.65216,43.71023,322.48315,-7.2921357,162.22054,25.647352,116.04958,-8.645764,83.84793,13.384931,116.352745,-12.155639,75.03892,12.147306,76.56062,-12.043891,69.86391,10.627588,47.89707,-2.3995652,86.45807,12.011515,84.599686,1.3808023,150.83476,6.7630477,71.686295,-3.3725665,58.78411,-1.6533558,40.940716,0.06892584,46.63313,1.4068087,36.51524,disco.00084.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00084.wav
0.090644345,0.0028776948,2574.262368114922,432273.0041929989,2396.6479452147155,95816.56767394253,0.14624099022832818,0.004204913742568844,-125.66458,1863.0627,88.541115,582.73615,-16.749063,353.11423,42.782036,207.34653,-9.89904,120.33347,29.172316,102.19953,-19.345066,92.52271,20.45893,68.853714,-16.482367,64.84921,15.019976,55.75332,-8.759024,53.51785,12.774481,45.580666,-7.758836,41.08227,7.0429444,42.937653,-8.515182,33.070496,3.2767012,32.568077,-6.4780593,42.976677,5.7998056,32.013313,-3.498842,35.25005,-0.056731593,35.241608,disco.00090.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00090.wav
0.04700979,0.0010741395,1709.9620594305509,416658.3878580849,1619.7572595704519,117564.57664592662,0.08709074321546052,0.002819031447230439,-280.83426,3971.2593,120.847984,578.2743,-37.646465,707.4688,28.713072,268.93912,-10.779245,163.71852,-6.387248,175.69003,-13.799598,117.94049,-4.070789,103.17221,-14.863886,103.368515,4.795499,213.62215,-20.173647,74.46701,-5.095977,68.00246,-6.790411,71.1676,-6.406566,117.261,-1.75059,64.64545,-4.1200023,129.93059,3.4096956,143.94353,4.253944,155.339,1.0031419,125.37184,-1.15799,135.71619,disco.00047.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00047.wav
0.1726012,0.005333697,3079.324095072859,1230379.4679363095,2709.988998554525,148891.1540321915,0.15433769107972137,0.00989546531718143,-108.489914,11370.906,69.93289,1737.6782,14.879319,1437.4303,45.534275,284.52606,-5.3763943,235.52695,41.798588,137.00656,-13.507317,89.16043,32.557156,83.75495,-20.38873,81.936554,23.433058,68.26937,-12.115795,52.599445,17.997265,45.265274,-9.029542,52.05068,6.993332,40.279964,-4.724042,57.67139,2.3525913,50.69509,0.20558034,48.171005,2.3450592,49.225067,-0.77913415,47.12623,-0.5956369,39.221268,disco.00053.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00053.wav
0.13544759,0.0028101662,2248.144540840746,840839.0441875445,2368.713938285423,326965.13078310294,0.10978410561387383,0.004337614632468154,-81.28843,3999.047,106.4785,1477.6716,-9.536401,422.9006,17.969683,235.0373,3.0104458,188.93939,8.299965,146.86438,3.8916771,100.865364,4.2480187,50.92254,-3.7396176,55.209633,-2.077925,37.910282,-2.2070682,43.25314,-4.588835,43.95363,-1.1594808,45.631798,-1.8820795,40.00502,-0.22598793,32.266884,-1.0374321,30.880611,-3.2863097,30.882547,-1.8739226,37.341854,-0.7115651,50.362278,-0.55446875,42.565445,disco.00045.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00045.wav
0.10637433,0.0012346071,2651.375338503532,206454.47949478353,2309.169609305078,53388.11179315677,0.15775660464638158,0.0017666309332593135,-77.17148,1655.5155,89.35468,319.2356,-34.21399,288.86978,38.66977,146.70255,-22.260277,113.08693,31.243711,73.50369,-16.377523,95.529274,22.333612,45.80074,-16.004128,51.60198,19.27243,65.81736,-13.221361,46.653824,16.714306,36.678635,-10.385273,31.711712,11.375275,31.786783,-8.53749,31.452744,5.7229843,32.994232,-8.335777,27.826168,3.0516293,30.79889,-7.5685377,28.195608,2.2443733,28.058365,disco.00051.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00051.wav
0.08478855,0.0017755524,2292.585503032602,429406.1213346802,2348.193295481422,98003.2978551083,0.09983877648510062,0.0028965673990580722,-154.5908,4179.9243,97.92288,573.6438,-10.341857,278.16614,39.117188,130.04271,-11.208213,116.05773,24.096216,128.05069,-11.840285,74.24118,24.180449,84.66866,-13.450216,67.518616,20.54562,68.85292,-8.312619,61.90401,5.8630114,63.54307,-9.676373,70.78171,3.9343667,44.43391,-8.8151655,46.114834,3.3024645,43.145664,-0.2941558,62.84014,7.5874887,65.54995,0.6624826,64.618164,0.8018317,70.4043,disco.00079.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00079.wav
0.16530104,0.00290487,1868.2094869005527,411314.0305392305,1875.3901925551274,134876.71025709907,0.09453325301131967,0.002107773402574725,-95.74833,3565.449,122.04436,849.9108,-29.332335,815.14233,50.323425,208.08748,-11.934809,211.1355,28.395891,168.98714,-7.047999,128.68974,11.852449,114.1953,-8.608071,88.78569,11.566846,66.01141,-18.3968,59.35848,6.8636093,94.77821,-11.661523,54.752964,2.678559,80.57846,-5.7921443,76.586655,0.64886004,52.55909,-7.253888,83.66016,1.7416178,68.660034,-6.1526966,64.0156,-3.7489738,84.29312,disco.00086.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00086.wav
0.10670939,0.0013779869,2457.8698562574623,434595.9165148196,2400.7727375911304,124762.59470497166,0.11756882800406347,0.0024309968453091932,-123.77453,2646.9734,89.82936,637.08203,-1.8423382,595.64166,51.167038,204.5335,-16.262058,128.98915,28.283964,122.479256,-12.494587,82.52098,19.0344,72.72343,-13.281652,68.106186,18.496605,68.64892,-13.776665,55.554256,12.867438,44.13384,-8.755972,69.68899,8.258597,66.3103,-8.23547,66.199196,5.519119,41.225857,-8.40772,57.563564,4.47783,69.77871,0.30747303,81.58738,1.8283639,69.688126,disco.00092.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00092.wav
0.15336885,0.0036254164,2460.998965475855,490800.19673514995,2302.4934505457,116740.55343553286,0.13713654792714783,0.0037618075691793484,-86.0166,3443.8074,87.553505,721.11163,-20.181686,294.81473,54.013725,191.25182,-1.071984,188.60614,19.5706,106.50814,-4.087384,158.41663,21.04792,72.26537,-19.563887,125.54102,12.397045,128.46147,-22.0145,94.400795,9.599561,105.55983,-15.931889,131.36053,3.9820614,84.823845,-13.931615,56.03834,2.3867378,75.68892,-7.7388163,59.42089,3.4579928,48.71479,-4.1546264,87.03622,5.923169,64.911064,disco.00093.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00093.wav
0.11925849,0.00085575506,2139.641252807978,332869.53598831006,2190.284965034273,98400.44503637971,0.10031364133852554,0.0024946244700665195,-100.25595,1482.8987,110.000916,522.38654,-26.644567,249.07996,36.828186,179.83163,-10.4149275,111.78336,28.780794,142.94121,-14.847227,98.52089,21.284185,62.01693,-19.676308,57.259506,18.515676,58.722294,-16.388786,55.955555,9.149021,58.64718,-13.786657,39.37355,3.988676,45.41238,-10.455018,56.429077,2.843091,62.45391,-4.315877,55.784134,3.1729498,66.12083,-3.7410054,73.20116,3.5609667,69.42813,disco.00087.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00087.wav
0.06825684,0.0014229338,2219.60776700675,326061.9898991915,2307.3493941879765,135339.4660477359,0.09619688618662926,0.0021541086027990924,-181.96481,4564.299,103.412926,404.23654,-18.216373,362.28317,31.190786,357.40256,-12.545649,139.71272,18.842697,188.9737,-12.86378,119.780594,19.385893,104.2968,-17.705402,69.56486,18.497955,94.90413,-14.3176155,63.856834,11.546963,72.30182,-11.637028,59.35929,5.5912275,55.32926,-8.040137,57.30548,0.26902497,72.02263,-8.089514,48.68836,2.7255232,59.106617,-3.2883565,65.99609,3.4997854,57.26174,disco.00078.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00078.wav
0.15902199,0.0017900896,2376.1420626334584,196009.46050398573,2258.5754547952733,68086.95222503031,0.12884275832043343,0.0013018459275039656,-45.7733,1328.8491,101.739876,328.07877,-32.07665,294.26843,34.272488,156.22658,-17.5352,116.367905,32.32316,79.01739,-15.6399555,100.15926,22.041765,46.877956,-16.104094,53.489426,18.676973,70.47944,-13.074224,47.559464,16.471315,39.864212,-9.909716,33.38693,11.568563,33.187798,-7.740511,32.52164,6.129126,36.399536,-7.3599405,30.00679,3.5770245,31.440207,-6.6158905,29.940966,2.8392644,28.892097,disco.00050.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00050.wav
0.14898388,0.0029612116,2330.433649808036,493708.8713238101,2437.6945543171414,244836.7118848667,0.10963992659152477,0.001630395864678007,-71.220695,4063.17,97.724304,963.12885,-18.354977,420.74637,8.573335,270.18732,5.2030873,213.62433,-0.93891656,149.39981,0.46884343,119.43256,1.6285584,70.24002,-4.7781773,73.64904,0.062357996,74.81295,-0.54921097,62.168793,-4.451129,46.94395,-5.3097405,44.72436,-4.7804756,39.928104,-4.6024127,40.37962,-5.9886928,39.447666,-2.9032824,37.684357,-3.4393148,47.36756,-2.563481,36.565136,-3.0320246,42.220367,disco.00044.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00044.wav
0.10681599,0.0016799468,2956.5552162942513,519944.0971807874,2599.7123467392944,82775.74979160323,0.16274542557565788,0.0055303251911340175,-93.303406,1925.0337,77.83573,451.21594,-8.78581,384.8944,42.06828,167.59714,-11.248093,75.88095,24.240835,117.199326,-17.909336,68.027916,22.241598,56.010822,-16.03371,54.229313,16.687649,50.345463,-15.662804,41.976685,15.407571,47.540913,-18.129215,43.290882,10.210698,37.703766,-14.605783,37.795044,1.8469352,48.24223,-11.088013,39.67379,1.1441147,42.199116,-10.552065,51.650482,5.1903415,47.171837,disco.00068.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00068.wav
0.145189,0.005711012,2605.5697815531184,407477.8309402026,2533.7087070981647,126473.4104331467,0.12646824508997678,0.0024287126635077756,-78.31042,2618.0999,80.06436,639.9106,-9.156299,284.00278,25.465158,279.3167,-3.3882806,173.95222,16.80726,84.9405,7.2636485,135.86847,1.818927,98.64971,0.4862935,97.941414,6.32438,64.136734,1.4950732,66.6212,2.164368,60.329838,0.6525548,61.18532,-3.377495,62.712807,-0.9099061,69.62388,2.940747,64.12339,-0.6355363,71.4976,5.875589,85.9498,1.8964541,70.43251,-0.60796094,74.87892,disco.00040.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00040.wav
0.052169506,0.00066548464,2566.077703481409,825855.7461842806,2533.6373345660677,113364.38982277887,0.11468354688709366,0.005565542794623999,-226.31941,3856.439,78.26819,729.3392,7.847707,637.59503,53.842655,248.72711,-1.1430092,191.08942,11.296659,181.93344,-7.839978,178.65948,24.360437,109.72684,-14.9440565,116.82771,18.481777,99.56905,-19.134161,93.173874,6.149501,67.32927,-10.055085,69.39248,5.284567,74.59487,-11.676588,63.682552,3.3293695,65.63949,-11.273978,70.9778,1.3787994,87.97818,-10.696615,77.04223,-4.3326263,63.40444,disco.00054.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00054.wav
0.087626554,0.0010848395,1959.4715674361805,462868.51366506953,2210.922500746992,141074.2299558909,0.0900682384384675,0.002928159721702382,-167.36041,3414.2664,112.478676,763.49927,-4.5755367,694.52344,37.0861,529.61914,-8.60838,242.59547,27.82271,190.38155,-14.709937,115.69744,18.517908,105.07782,-16.482576,106.72506,13.753966,86.95267,-13.327629,72.59939,10.211806,60.1807,-11.570264,77.7271,6.741977,62.304688,-9.193675,61.692936,4.898145,67.410835,-9.721838,72.65189,1.516999,65.68584,-5.5756774,64.912025,-2.0647638,60.228825,disco.00083.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00083.wav
0.1081105,0.002236224,2825.96883751681,315538.18031966744,2680.575734122277,68086.79446779234,0.12053649713380418,0.0022830277997216075,-116.90228,2785.495,75.7688,294.8913,-4.2116485,138.82655,37.283386,149.17722,-5.339774,88.39105,31.374535,77.43574,-12.1696615,60.97378,22.911085,77.51261,-11.4395275,50.620052,14.6243925,56.286106,-13.048014,55.166264,13.410454,63.285736,-13.22981,64.54084,8.249813,62.49435,-15.236192,75.48045,9.834402,36.164593,-6.2147536,41.519875,8.002765,62.75005,-8.028357,39.616352,4.397639,43.56013,disco.00097.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00097.wav
0.09201573,0.0016738028,2481.747440725072,370233.1597182218,2178.385847134133,69457.50514957865,0.1344578037321014,0.003374211563889512,-133.81989,2785.3672,93.47888,591.0858,-24.234604,390.31384,61.44175,164.82741,-22.85956,123.224266,30.968943,165.11998,-14.956793,76.103386,20.237328,80.76322,-9.296178,80.70582,15.787251,62.606678,-8.737939,97.05279,11.969414,59.627148,-5.3202243,71.63523,4.9910717,72.580505,-0.6682981,67.51815,3.724205,65.40747,2.0994704,59.571323,5.4357295,51.02534,3.08767,68.42537,2.458931,57.221542,disco.00096.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00096.wav
0.18093784,0.007338828,2576.9547012457915,848444.8149544221,2387.412119206987,217671.12363425293,0.13831681289909056,0.006010000241878949,-63.629597,4323.6006,94.462585,1114.9108,-13.416037,376.0313,32.758247,208.5848,-13.70929,341.25238,26.767578,170.64798,-19.387976,222.61153,24.646935,101.73682,-11.657903,124.34531,13.72069,107.2239,-9.437485,86.70221,8.824998,68.20463,-4.974509,70.14805,9.209888,61.872738,-3.4639208,47.78036,1.4827139,50.684647,-8.88026,51.531124,0.24922128,37.95656,-5.4481244,45.68478,-1.1357697,54.646526,disco.00082.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00082.wav
0.12152542,0.0018560196,2108.4187640306754,244558.25916239768,2072.4999541244606,120203.5202396631,0.11046418464589783,0.0017397334085259774,-103.05097,2767.5676,107.490715,444.9638,-33.542847,447.88583,52.80234,137.59116,-9.14334,98.23767,30.356806,86.55871,-9.33399,90.622086,23.049955,65.190956,-11.903905,85.82073,18.17341,50.532326,-7.5577426,71.91073,9.403134,40.586487,-5.436911,49.719143,6.6479917,49.30487,-5.615162,42.625923,4.147812,38.74808,-5.4761353,36.870773,0.83958197,40.457886,-0.047972545,59.361526,3.7540638,57.69368,disco.00055.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00055.wav
0.17541924,0.003428099,1776.34321094796,619777.5629835703,2452.5714392243563,308349.44750052283,0.05386909980892028,0.0013335334149276088,-122.02465,4353.4683,116.836395,916.7219,28.326818,403.64334,24.714283,279.71143,10.933238,192.03915,-1.8939552,136.361,-1.3972752,125.49324,-0.94142866,65.19217,-3.5393982,79.435646,-2.619442,63.191998,-1.127161,66.59926,-4.178882,55.868916,-2.5453112,43.08464,-3.7599561,55.92866,-0.25670063,34.031643,3.239613,41.671814,-5.7555866,49.45396,0.7204923,39.090527,0.2759295,41.103203,-2.2797883,46.26098,disco.00041.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00041.wav
0.11160712,0.0017318657,1931.1537255293974,188673.07744513464,2208.9736696036016,43234.70529338421,0.08367107379547213,0.0012773445294223264,-118.35137,1493.4348,114.23783,308.99576,-6.7835207,269.5832,37.39888,130.12666,-17.430933,90.558304,28.360905,97.44044,-23.725716,72.85294,9.282189,56.66273,-10.441707,51.002586,12.6225,44.2953,-5.1483912,39.983,12.250488,32.266037,-3.8714135,26.868227,4.374956,33.046062,-9.252451,33.121063,3.4733584,29.53817,-7.9489555,28.255243,3.6649656,34.02776,-6.1569977,35.445282,2.7070055,33.328995,disco.00069.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00069.wav
0.076191574,0.0005365796,1937.973750922284,129505.6089236799,2099.99041053492,66285.74599464277,0.09249830688854489,0.0005629567900061303,-143.17464,2046.7728,122.59046,232.4194,-23.919874,304.92633,28.130705,184.31705,-23.683067,150.22119,23.0817,93.9229,-17.8982,105.11207,18.742634,60.7924,-18.629515,75.88354,18.349339,66.25388,-13.909743,45.071793,9.728234,49.350117,-12.235678,39.854546,4.9330077,48.78154,-8.392408,36.17587,5.4742,36.44783,-7.863728,37.51493,3.9418075,34.34036,-5.713582,34.514095,-0.63704115,50.2072,disco.00057.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00057.wav
0.17371866,0.0024299712,2876.3751488963594,1273764.844868865,2761.6755052083377,534887.7208038277,0.13482099125628869,0.005233264354794275,-62.668682,3732.3545,77.8045,1342.1504,3.552791,726.746,26.018911,254.22743,5.9435544,191.28328,11.300707,88.56213,11.134624,96.50054,-1.9479523,121.03338,1.8363851,69.28101,9.183738,84.53462,4.071476,60.484413,0.992886,49.806507,5.6258316,67.162895,0.68497604,53.468834,-0.13509095,54.700302,2.2067666,47.541267,-1.8531375,45.982212,-6.8168626,68.2764,-3.1878474,59.07077,-3.5340052,58.3694,disco.00043.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00043.wav
0.099329896,0.00092817616,2208.192775404493,298750.2634926645,2353.935736115474,87617.15512484465,0.09363813370743033,0.001206260012723808,-129.98918,2044.5958,102.493095,556.90533,-4.4374847,122.068085,50.053646,114.22903,-15.5312605,54.705006,32.12563,63.65706,-18.177382,70.01817,24.286566,49.85264,-11.9003725,46.458714,13.760474,51.532658,-12.896391,35.614235,7.2702703,38.31118,-9.376477,83.77112,4.60295,42.200336,-9.580326,32.169094,4.2443824,40.690132,-4.6836023,27.99304,-0.45701253,42.51669,-6.8801217,28.377014,4.7638307,45.475506,disco.00094.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00094.wav
0.059215397,0.0010421253,2144.01352423677,562946.0927966506,2414.4377714087855,104137.14614246611,0.08480277519107972,0.0024342420560625267,-219.42203,3323.3286,94.690346,601.89813,12.127129,469.21487,48.862362,269.5228,-7.2165837,139.16145,16.639679,299.17276,-15.0911255,120.88407,21.715574,68.43295,-19.99756,106.30128,13.234259,96.96447,-15.701746,79.350296,5.0552316,72.11434,-15.281449,73.34108,0.07820851,62.415726,-9.208752,62.11638,0.2361093,51.161705,-9.5548935,72.23435,-0.7522951,57.53471,-4.5333676,61.54185,-3.6904066,46.67166,disco.00080.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00080.wav
0.07873042,0.0023070017,2292.3442845476343,615250.3692984442,2208.3008668727457,158445.47161739235,0.11649400457140092,0.004601264662177881,-193.1853,12971.721,89.18947,1255.6947,-20.010847,425.83484,38.73403,273.72485,-2.712003,185.74863,17.047884,238.58894,-7.9429173,177.93147,16.083864,109.017715,-16.760918,143.34358,7.710891,102.405075,-15.71026,119.01207,9.026555,127.2504,-11.31189,97.62854,3.8971586,125.05281,-8.221122,120.09501,3.0084088,100.509964,-6.8741474,103.82856,-0.7093896,111.34259,-6.410274,82.408295,-0.55164653,87.147316,disco.00081.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00081.wav
0.09844494,0.0027924886,2488.1708548165825,571078.0991039546,2277.4089766892707,173289.3030143913,0.11811190862035603,0.0044476458642619164,-159.77353,5256.012,81.95538,829.52997,-16.775785,658.2671,52.50906,257.12708,-4.4538207,241.8762,22.858755,242.66154,-8.214712,129.76384,23.3874,114.5126,-5.511919,105.899345,17.698647,120.53948,-15.3647585,107.01785,10.806368,63.982925,-13.531123,69.99427,1.7326034,86.463196,-6.5675054,88.14061,5.1040554,77.34198,0.33443698,115.29361,7.00018,119.05124,-5.4601865,96.758446,0.8135127,80.273865,disco.00095.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00095.wav
0.13601448,0.0019080377,2403.7592105066806,305865.9853303661,2394.9963303290547,150830.34416563905,0.12171184905911378,0.001607947891107119,-62.27759,3511.4656,92.06655,581.89307,-19.716162,391.08917,17.625174,116.37845,-3.1799529,74.200806,5.418625,90.6488,-3.9999645,66.56812,8.884713,53.571396,-2.490635,49.415176,3.1583214,37.02327,-0.53597236,46.101677,-1.4983429,39.893402,1.29635,56.755104,0.91012186,56.421257,-1.5754374,38.980026,-5.3483095,41.416862,-1.3804296,48.358837,1.9303873,71.44112,0.5234842,61.406334,-3.3263152,53.15689,disco.00042.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00042.wav
0.07621691,0.00088396604,1755.1594600038352,318852.19333450584,2042.9530989919817,130598.66687446012,0.07699027519107972,0.0014072992375360135,-182.7716,3126.4502,124.19229,575.8788,-10.061081,300.36774,41.59248,154.31656,-7.3926606,115.81157,26.95327,115.34478,-12.361995,95.56401,19.824078,85.40731,-16.071598,74.51348,16.207764,70.28815,-10.253292,54.380672,3.1258798,81.34458,-8.985937,47.057594,2.1597705,66.8143,-6.107596,77.62245,3.9099658,54.536747,-3.6995773,67.653564,4.9440618,87.29921,-1.2486305,101.52174,2.5318413,76.8076,disco.00056.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00056.wav
0.115781896,0.0025088221,3257.30175668405,388480.73244798,2898.2685427497368,93293.84030081029,0.17386157150977166,0.002776214293630315,-66.504036,2415.6814,58.313244,335.6957,-8.168974,259.16574,15.487589,235.13066,5.572373,141.93045,7.704113,120.25729,4.076528,85.57718,-3.5877588,93.10857,-1.3269256,70.608154,1.6048554,50.7176,-5.4795527,50.941128,-3.7256248,65.04447,-3.2397757,43.447155,-1.3371264,34.64857,-3.434146,64.38259,-1.1877351,46.936836,-4.3768396,38.648926,-3.648863,49.353245,-2.0884008,55.335407,-0.30688602,57.212128,disco.00031.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00031.wav
0.107928135,0.003410731,2409.5698234822385,592846.026236889,2575.5271006683615,206128.50410766678,0.09971651720926858,0.002516734764741331,-124.159004,4680.886,90.17763,894.74524,-11.326604,272.55554,10.937297,245.03629,-1.1532415,112.71633,-3.760226,183.5033,-0.8576058,121.2092,-3.835781,118.44897,-3.7030683,103.561,-0.26216793,85.746155,-5.8224545,73.6948,-3.4378266,64.54702,-4.63027,91.3607,-4.556915,73.57582,-5.487951,50.103767,-5.194363,36.913765,-4.596938,38.751953,-1.8045174,44.66604,-1.3208542,53.598286,-1.9615501,58.30442,disco.00025.wav,/Users/rgu/Desktop/UROPs/UROP4/genres_original/disco/disco.00025.wav
